record_id,session_id,consumer_id,car,purchase,gender,income,speed,discount,price
467,467,467,European,1,1,40.5,7,0.99,30
467,467,467,Korean,0,1,40.5,8,0.99,10
468,468,468,American,0,1,44.4,10,0.94,100
468,468,468,Japanese,0,1,44.4,8,0.94,50
468,468,468,European,1,1,44.4,7,0.94,30
469,469,469,American,1,0,50.300003,10,0.83,90
469,469,469,Japanese,0,0,50.300003,8,0.83,90
469,469,469,European,0,0,50.300003,7,0.83,30
470,470,470,American,1,0,41.1,10,0.97,90
470,470,470,Japanese,0,0,41.1,8,0.97,60
470,470,470,European,0,0,41.1,7,0.97,20
471,471,471,American,0,1,49.0,10,0.84,80
471,471,471,Japanese,1,1,49.0,8,0.84,60
471,471,471,European,0,1,49.0,7,0.84,20
471,471,471,Korean,0,1,49.0,8,0.84,10
472,472,472,American,0,0,43.0,10,0.9,60
472,472,472,Japanese,1,0,43.0,8,0.9,40
472,472,472,European,0,0,43.0,7,0.9,20
472,472,472,Korean,0,0,43.0,8,0.9,10
473,473,473,American,0,1,43.8,10,0.89,110
473,473,473,Japanese,1,1,43.8,8,0.89,80
473,473,473,European,0,1,43.8,7,0.89,30
474,474,474,American,0,1,46.6,10,0.9,80
474,474,474,Japanese,0,1,46.6,8,0.9,80
474,474,474,European,1,1,46.6,7,0.9,70
474,474,474,Korean,0,1,46.6,8,0.9,40
475,475,475,American,1,1,45.7,10,0.84,90
475,475,475,Japanese,0,1,45.7,8,0.84,80
475,475,475,European,0,1,45.7,7,0.84,20
475,475,475,Korean,0,1,45.7,8,0.84,30
476,476,476,American,0,1,69.8,10,0.91,50
476,476,476,Japanese,0,1,69.8,8,0.91,30
476,476,476,European,0,1,69.8,7,0.91,30
476,476,476,Korean,1,1,69.8,8,0.91,10
477,477,477,American,1,0,45.6,10,0.98,90
477,477,477,Japanese,0,0,,8,0.98,80
477,477,477,European,0,0,45.6,7,0.98,20
477,477,477,Korean,0,0,45.6,8,0.98,30
478,478,478,American,1,1,20.9,10,0.81,50
478,478,478,Japanese,0,1,20.9,8,0.81,30
478,478,478,European,0,1,20.9,7,0.81,40
478,478,478,Korean,0,1,20.9,8,0.81,10
479,479,479,American,0,1,30.6,10,0.94,110
479,479,479,Japanese,1,1,30.6,8,0.94,100
479,479,479,European,0,1,30.6,7,0.94,40
479,479,479,Korean,0,1,30.6,8,0.94,10
480,480,480,American,0,0,40.7,10,0.93,110
480,480,480,Japanese,1,0,40.7,8,0.93,100
480,480,480,European,0,0,40.7,7,0.93,30
480,480,480,Korean,0,0,40.7,8,0.93,10
481,481,481,American,0,1,46.699997,10,0.89,30
481,481,481,Japanese,1,1,46.699997,8,0.89,30
481,481,481,European,0,1,46.699997,7,0.89,40
481,481,481,Korean,0,1,46.699997,8,0.89,10
482,482,482,American,1,1,26.1,10,0.99,90
482,482,482,Japanese,0,1,26.1,8,0.99,80
482,482,482,European,0,1,26.1,7,0.99,20
482,482,482,Korean,0,1,26.1,8,0.99,10
483,483,483,American,0,1,32.7,10,0.93,80
483,483,483,Japanese,1,1,32.7,8,0.93,40
483,483,483,European,0,1,32.7,7,0.93,20
484,484,484,American,1,0,49.199997,10,0.98,60
484,484,484,Japanese,0,0,49.199997,8,0.98,60
484,484,484,European,0,0,49.199997,7,0.98,40
485,485,485,American,0,1,24.3,10,0.91,70
485,485,485,Japanese,1,1,24.3,8,0.91,40
485,485,485,European,0,1,24.3,7,0.91,30
485,485,485,Korean,0,1,24.3,8,0.91,20
486,486,486,American,1,0,39.0,10,0.96,90
486,486,486,Japanese,0,0,39.0,8,0.96,90
486,486,486,European,0,0,39.0,7,0.96,10
487,487,487,American,1,1,33.0,10,0.85,80
487,487,487,Japanese,0,1,33.0,8,0.85,40
487,487,487,European,0,1,33.0,7,0.85,40
487,487,487,Korean,0,1,33.0,8,0.85,20
488,488,488,American,0,1,20.3,10,0.8,60
488,488,488,Japanese,0,1,20.3,8,0.8,60
488,488,488,European,1,1,20.3,7,0.8,30
488,488,488,Korean,0,1,20.3,8,0.8,10
489,489,489,American,0,1,38.0,10,0.84,80
489,489,489,Japanese,0,1,38.0,8,0.84,70
489,489,489,European,1,1,38.0,7,0.84,20
490,490,490,American,0,0,60.4,10,0.81,110
490,490,490,Japanese,1,0,60.4,8,0.81,70
490,490,490,European,0,0,60.4,7,0.81,40
491,491,491,American,1,1,69.0,10,0.97,100
491,491,491,Japanese,0,1,69.0,8,0.97,50
491,491,491,European,0,1,69.0,7,0.97,20
491,491,491,Korean,0,1,69.0,8,0.97,10
492,492,492,American,1,1,27.7,10,0.97,90
492,492,492,Japanese,0,1,27.7,8,0.97,100
492,492,492,European,0,1,27.7,7,0.97,60
493,493,493,American,0,1,41.0,10,0.97,90
493,493,493,Japanese,1,1,41.0,8,0.97,90
493,493,493,European,0,1,41.0,7,0.97,20
493,493,493,Korean,0,1,41.0,8,0.97,10
494,494,494,American,1,1,65.6,10,0.85,100
494,494,494,Japanese,0,1,65.6,8,0.85,90
494,494,494,European,0,1,65.6,7,0.85,40
494,494,494,Korean,0,1,65.6,8,0.85,10
495,495,495,American,1,1,24.8,10,0.9,110
495,495,495,Japanese,0,1,24.8,8,0.9,70
495,495,495,European,0,1,24.8,7,0.9,30
495,495,495,Korean,0,1,24.8,8,0.9,40
496,496,496,American,0,1,21.6,10,0.9,60
496,496,496,Japanese,1,1,21.6,8,0.9,30
496,496,496,European,0,1,21.6,7,0.9,20
496,496,496,Korean,0,1,21.6,8,0.9,10
497,497,497,American,0,0,43.3,10,0.84,30
497,497,497,Japanese,0,0,43.3,8,0.84,30
497,497,497,European,1,0,43.3,7,0.84,40
497,497,497,Korean,0,0,43.3,8,0.84,10
498,498,498,American,0,0,44.4,10,0.88,90
498,498,498,Japanese,1,0,44.4,8,0.88,70
498,498,498,European,0,0,44.4,7,0.88,40
498,498,498,Korean,0,0,44.4,8,0.88,20
499,499,499,American,0,1,45.300003,10,0.94,100
499,499,499,Japanese,1,1,45.300003,8,0.94,50
499,499,499,European,0,1,45.300003,7,0.94,10
499,499,499,Korean,0,1,45.300003,8,0.94,30
500,500,500,American,1,1,48.8,10,0.86,60
500,500,500,Japanese,0,1,48.8,8,0.86,40
500,500,500,European,0,1,48.8,7,0.86,20
501,501,501,American,0,1,44.7,10,0.89,90
501,501,501,Japanese,0,1,44.7,8,0.89,80
501,501,501,European,0,1,44.7,7,0.89,20
501,501,501,Korean,1,1,44.7,8,0.89,30
502,502,502,American,1,1,57.5,10,0.84,120
502,502,502,Japanese,0,1,57.5,8,0.84,80
502,502,502,European,0,1,57.5,7,0.84,20
503,503,503,American,1,1,42.0,10,0.85,100
503,503,503,Japanese,0,1,42.0,8,0.85,70
503,503,503,European,0,1,42.0,7,0.85,30
503,503,503,Korean,0,1,42.0,8,0.85,10
504,504,504,American,1,1,40.5,10,0.94,90
504,504,504,Japanese,0,1,40.5,8,0.94,90
504,504,504,European,0,1,40.5,7,0.94,30
505,505,505,American,0,1,44.4,10,0.91,100
505,505,505,Japanese,1,1,44.4,8,0.91,90
505,505,505,European,0,1,44.4,7,0.91,30
505,505,505,Korean,0,1,44.4,8,0.91,20
506,506,506,American,1,0,50.300003,10,0.82,100
506,506,506,Japanese,0,0,50.300003,8,0.82,80
506,506,506,European,0,0,50.300003,7,0.82,40
507,507,507,American,0,0,41.1,10,0.86,90
507,507,507,Japanese,1,0,41.1,8,0.86,70
507,507,507,European,0,0,41.1,7,0.86,20
507,507,507,Korean,0,0,41.1,8,0.86,10
508,508,508,American,0,1,49.0,10,0.98,30
508,508,508,Japanese,0,1,49.0,8,0.98,10
508,508,508,European,1,1,49.0,7,0.98,20
508,508,508,Korean,0,1,49.0,8,0.98,10
509,509,509,American,0,0,43.0,10,0.85,60
509,509,509,Japanese,1,0,43.0,8,0.85,50
509,509,509,European,0,0,43.0,7,0.85,20
509,509,509,Korean,0,0,43.0,8,0.85,20
510,510,510,American,0,1,43.8,10,0.97,90
510,510,510,Japanese,0,1,43.8,8,0.97,60
510,510,510,European,1,1,43.8,7,0.97,30
511,511,511,American,0,1,46.6,10,0.87,90
511,511,511,Japanese,1,1,46.6,8,0.87,100
511,511,511,European,0,1,46.6,7,0.87,80
511,511,511,Korean,0,1,46.6,8,0.87,40
512,512,512,American,0,1,45.7,10,0.91,90
512,512,512,Japanese,0,1,45.7,8,0.91,80
512,512,512,European,1,1,45.7,7,0.91,20
513,513,513,American,0,1,69.8,10,1.0,80
513,513,513,Japanese,0,1,69.8,8,1.0,50
513,513,513,European,1,1,69.8,7,1.0,30
513,513,513,Korean,0,1,69.8,8,1.0,40
514,514,514,American,0,0,45.6,10,0.93,80
514,514,514,Japanese,1,0,45.6,8,0.93,70
514,514,514,European,0,0,45.6,7,0.93,20
515,515,515,American,0,0,20.9,10,0.88,110
515,515,515,Japanese,0,0,20.9,8,0.88,80
515,515,515,European,0,0,20.9,7,0.88,30
515,515,515,Korean,1,0,20.9,8,0.88,30
516,516,516,American,0,1,30.6,10,0.91,80
516,516,516,Japanese,0,1,30.6,8,0.91,50
516,516,516,European,0,1,30.6,7,0.91,40
516,516,516,Korean,1,1,30.6,8,0.91,10
517,517,517,American,1,0,40.7,10,0.96,70
517,517,517,Japanese,0,0,40.7,8,0.96,70
517,517,517,European,0,0,40.7,7,0.96,30
518,518,518,American,1,1,46.699997,10,0.95,100
518,518,518,Japanese,0,1,46.699997,8,0.95,90
518,518,518,European,0,1,46.699997,7,0.95,70
518,518,518,Korean,0,1,46.699997,8,0.95,20
519,519,519,American,0,1,26.1,10,1.0,90
519,519,519,Japanese,0,1,26.1,8,1.0,60
519,519,519,European,0,1,26.1,7,1.0,20
519,519,519,Korean,1,1,26.1,8,1.0,10
520,520,520,American,1,1,32.7,10,0.91,80
520,520,520,Japanese,0,1,32.7,8,0.91,90
520,520,520,European,0,1,32.7,7,0.91,20
520,520,520,Korean,0,1,32.7,8,0.91,10
521,521,521,American,1,0,49.199997,10,0.93,90
521,521,521,Japanese,0,0,49.199997,8,0.93,60
521,521,521,European,0,0,49.199997,7,0.93,30
522,522,522,American,0,1,24.3,10,0.96,70
522,522,522,Japanese,0,1,24.3,8,0.96,70
522,522,522,European,0,1,24.3,7,0.96,30
522,522,522,Korean,1,1,24.3,8,0.96,30
523,523,523,American,0,0,39.0,10,1.0,80
523,523,523,Japanese,1,0,39.0,8,1.0,50
523,523,523,European,0,0,39.0,7,1.0,10
523,523,523,Korean,0,0,39.0,8,1.0,10
524,524,524,American,0,1,33.0,10,0.97,110
524,524,524,Japanese,1,1,33.0,8,0.97,60
524,524,524,European,0,1,33.0,7,0.97,40
524,524,524,Korean,0,1,33.0,8,0.97,30
525,525,525,American,0,1,20.3,10,0.85,60
525,525,525,Japanese,1,1,20.3,8,0.85,50
525,525,525,European,0,1,20.3,7,0.85,30
525,525,525,Korean,0,1,20.3,8,0.85,10
526,526,526,American,1,1,38.0,10,0.94,80
526,526,526,Japanese,0,1,38.0,8,0.94,90
526,526,526,European,0,1,38.0,7,0.94,20
526,526,526,Korean,0,1,38.0,8,0.94,10
527,527,527,American,0,0,60.4,10,0.96,90
527,527,527,Japanese,1,0,60.4,8,0.96,60
527,527,527,European,0,0,60.4,7,0.96,40
527,527,527,Korean,0,0,60.4,8,0.96,10
528,528,528,American,1,1,69.0,10,0.9,90
528,528,528,Japanese,0,1,69.0,8,0.9,60
528,528,528,European,0,1,69.0,7,0.9,20
529,529,529,American,0,1,27.7,10,0.96,80
529,529,529,Japanese,1,1,27.7,8,0.96,80
529,529,529,European,0,1,27.7,7,0.96,50
529,529,529,Korean,0,1,27.7,8,0.96,20
530,530,530,American,0,1,41.0,10,0.83,110
530,530,530,Japanese,1,1,41.0,8,0.83,60
530,530,530,European,0,1,41.0,7,0.83,60
531,531,531,American,1,1,65.6,10,0.89,90
531,531,531,Japanese,0,1,65.6,8,0.89,80
531,531,531,European,0,1,65.6,7,0.89,50
531,531,531,Korean,0,0,,8,0.89,10
532,532,532,American,1,1,24.8,10,0.85,90
532,532,532,Japanese,0,1,24.8,8,0.85,60
532,532,532,European,0,1,24.8,7,0.85,30
532,532,532,Korean,0,1,24.8,8,0.85,10
533,533,533,American,1,1,21.6,10,0.96,80
533,533,533,Japanese,0,1,21.6,8,0.96,40
533,533,533,European,0,1,21.6,7,0.96,30
533,533,533,Korean,0,1,21.6,8,0.96,10
534,534,534,American,1,0,43.3,10,0.84,120
534,534,534,Japanese,0,0,43.3,8,0.84,100
534,534,534,European,0,0,43.3,7,0.84,50
535,535,535,American,0,0,44.4,10,0.89,80
535,535,535,Japanese,0,0,44.4,8,0.89,50
535,535,535,European,1,0,44.4,7,0.89,30
535,535,535,Korean,0,0,44.4,8,0.89,20
536,536,536,American,0,1,45.300003,10,0.93,90
536,536,536,Japanese,1,1,45.300003,8,0.93,60
536,536,536,European,0,1,45.300003,7,0.93,10
537,537,537,American,0,1,48.8,10,0.88,60
537,537,537,Japanese,1,1,48.8,8,0.88,40
537,537,537,European,0,1,48.8,7,0.88,40
537,537,537,Korean,0,1,48.8,8,0.88,10
538,538,538,American,0,1,44.7,10,0.9,30
538,538,538,Japanese,0,1,44.7,8,0.9,30
538,538,538,European,0,1,44.7,7,0.9,20
538,538,538,Korean,1,1,44.7,8,0.9,10
539,539,539,American,1,1,57.5,10,0.84,80
539,539,539,Japanese,0,1,57.5,8,0.84,70
539,539,539,European,0,1,57.5,7,0.84,40
540,540,540,American,1,1,42.0,10,0.93,90
540,540,540,Japanese,0,1,42.0,8,0.93,100
540,540,540,European,0,1,42.0,7,0.93,20
541,541,541,American,1,1,40.5,10,0.91,90
541,541,541,Japanese,0,1,40.5,8,0.91,90
541,541,541,European,0,1,40.5,7,0.91,20
541,541,541,Korean,0,1,40.5,8,0.91,30
542,542,542,American,0,1,44.4,10,0.83,30
542,542,542,Japanese,1,1,44.4,8,0.83,30
542,542,542,European,0,1,44.4,7,0.83,50
543,543,543,American,1,0,50.300003,10,0.91,100
543,543,543,Japanese,0,0,50.300003,8,0.91,70
543,543,543,European,0,0,50.300003,7,0.91,50
544,544,544,American,0,0,41.1,10,0.91,90
544,544,544,Japanese,1,0,41.1,8,0.91,50
544,544,544,European,0,0,41.1,7,0.91,20
545,545,545,American,1,1,49.0,10,0.83,60
545,545,545,Japanese,0,1,49.0,8,0.83,30
545,545,545,European,0,1,49.0,7,0.83,30
546,546,546,American,0,0,43.0,10,0.94,110
546,546,546,Japanese,0,0,43.0,8,0.94,70
546,546,546,European,0,0,43.0,7,0.94,20
546,546,546,Korean,1,0,43.0,8,0.94,10
547,547,547,American,1,1,43.8,10,0.87,60
547,547,547,Japanese,0,1,43.8,8,0.87,60
547,547,547,European,0,1,43.8,7,0.87,30
548,548,548,American,0,1,46.6,10,0.83,50
548,548,548,Japanese,1,1,46.6,8,0.83,50
548,548,548,European,0,1,46.6,7,0.83,60
549,549,549,American,0,1,45.7,10,0.89,90
549,549,549,Japanese,0,1,45.7,8,0.89,90
549,549,549,European,1,1,45.7,7,0.89,20
550,550,550,American,1,1,69.8,10,0.95,100
550,550,550,Japanese,0,1,69.8,8,0.95,80
550,550,550,European,0,1,69.8,7,0.95,20
551,551,551,American,0,0,45.6,10,0.84,50
551,551,551,Japanese,0,0,45.6,8,0.84,40
551,551,551,European,1,0,45.6,7,0.84,70
551,551,551,Korean,0,0,45.6,8,0.84,20
552,552,552,American,1,1,20.9,10,0.84,30
552,552,552,Japanese,0,1,20.9,8,0.84,20
552,552,552,European,0,1,20.9,7,0.84,30
552,552,552,Korean,0,1,20.9,8,0.84,10
553,553,553,American,1,1,30.6,10,0.89,80
553,553,553,Japanese,0,1,30.6,8,0.89,80
553,553,553,European,0,1,30.6,7,0.89,30
554,554,554,American,0,0,40.7,10,0.95,100
554,554,554,Japanese,1,0,40.7,8,0.95,60
554,554,554,European,0,0,40.7,7,0.95,30
554,554,554,Korean,0,0,40.7,8,0.95,50
555,555,555,American,0,1,46.699997,10,0.91,50
555,555,555,Japanese,0,1,46.699997,8,0.91,50
555,555,555,European,1,1,46.699997,7,0.91,50
555,555,555,Korean,0,1,46.699997,8,0.91,10
556,556,556,American,0,1,26.1,10,0.8,100
556,556,556,Japanese,0,1,26.1,8,0.8,100
556,556,556,European,0,1,26.1,7,0.8,20
556,556,556,Korean,1,1,26.1,8,0.8,10
557,557,557,American,1,1,32.7,10,0.92,80
557,557,557,Japanese,0,1,32.7,8,0.92,100
557,557,557,European,0,1,32.7,7,0.92,20
558,558,558,American,0,0,49.199997,10,0.83,50
558,558,558,Japanese,1,0,49.199997,8,0.83,50
558,558,558,European,0,0,49.199997,7,0.83,40
558,558,558,Korean,0,0,49.199997,8,0.83,10
559,559,559,American,1,1,24.3,10,0.97,70
559,559,559,Japanese,0,1,24.3,8,0.97,50
559,559,559,European,0,1,24.3,7,0.97,30
560,560,560,American,1,0,39.0,10,0.83,100
560,560,560,Japanese,0,0,39.0,8,0.83,60
560,560,560,European,0,0,39.0,7,0.83,10
561,561,561,American,0,1,33.0,10,0.87,80
561,561,561,Japanese,1,1,33.0,8,0.87,60
561,561,561,European,0,1,33.0,7,0.87,40
561,561,561,Korean,0,1,33.0,8,0.87,10
562,562,562,American,1,1,20.3,10,0.93,60
562,562,562,Japanese,0,1,20.3,8,0.93,80
562,562,562,European,0,1,20.3,7,0.93,30
563,563,563,American,0,1,38.0,10,0.86,90
563,563,563,Japanese,0,1,38.0,8,0.86,80
563,563,563,European,0,1,38.0,7,0.86,20
563,563,563,Korean,1,1,38.0,8,0.86,40
564,564,564,American,0,0,60.4,10,0.82,80
564,564,564,Japanese,1,0,60.4,8,0.82,50
564,564,564,European,0,0,60.4,7,0.82,40
564,564,564,Korean,0,0,60.4,8,0.82,10
565,565,565,American,0,1,69.0,10,0.82,80
565,565,565,Japanese,1,1,69.0,8,0.82,40
565,565,565,European,0,1,69.0,7,0.82,20
566,566,566,American,1,1,27.7,10,0.87,90
566,566,566,Japanese,0,1,27.7,8,0.87,50
566,566,566,European,0,1,27.7,7,0.87,40
566,566,566,Korean,0,1,27.7,8,0.87,10
567,567,567,American,1,1,41.0,10,0.91,100
567,567,567,Japanese,0,1,41.0,8,0.91,80
567,567,567,European,0,1,41.0,7,0.91,20
568,568,568,American,1,1,65.6,10,0.96,100
568,568,568,Japanese,0,1,65.6,8,0.96,60
568,568,568,European,0,1,65.6,7,0.96,50
569,569,569,American,1,1,24.8,10,0.95,60
569,569,569,Japanese,0,1,24.8,8,0.95,70
569,569,569,European,0,1,24.8,7,0.95,30
569,569,569,Korean,0,1,24.8,8,0.95,10
570,570,570,American,1,1,21.6,10,0.93,100
570,570,570,Japanese,0,1,21.6,8,0.93,100
570,570,570,European,0,1,21.6,7,0.93,30
571,571,571,American,1,0,43.3,10,0.87,60
571,571,571,Japanese,0,0,43.3,8,0.87,70
571,571,571,European,0,0,43.3,7,0.87,60
571,571,571,Korean,0,0,43.3,8,0.87,10
572,572,572,American,1,0,44.4,10,0.92,70
572,572,572,Japanese,0,0,44.4,8,0.92,60
572,572,572,European,0,0,44.4,7,0.92,40
573,573,573,American,1,1,45.300003,10,0.93,70
573,573,573,Japanese,0,1,45.300003,8,0.93,60
573,573,573,European,0,1,45.300003,7,0.93,10
573,573,573,Korean,0,1,45.300003,8,0.93,10
574,574,574,American,0,1,48.8,10,0.9,30
574,574,574,Japanese,0,1,48.8,8,0.9,30
574,574,574,European,1,1,48.8,7,0.9,70
574,574,574,Korean,0,1,48.8,8,0.9,10
575,575,575,American,1,1,44.7,10,0.81,110
575,575,575,Japanese,0,1,44.7,8,0.81,110
575,575,575,European,0,1,44.7,7,0.81,20
576,576,576,American,0,1,57.5,10,0.91,40
576,576,576,Japanese,1,1,57.5,8,0.91,30
576,576,576,European,0,1,57.5,7,0.91,20
576,576,576,Korean,0,1,57.5,8,0.91,10
577,577,577,American,1,1,42.0,10,0.94,70
577,577,577,Japanese,0,1,42.0,8,0.94,40
577,577,577,European,0,1,42.0,7,0.94,30
577,577,577,Korean,0,1,42.0,8,0.94,10
578,578,578,American,0,1,40.5,10,0.85,90
578,578,578,Japanese,0,1,40.5,8,0.85,100
578,578,578,European,0,1,40.5,7,0.85,40
578,578,578,Korean,1,1,40.5,8,0.85,40
579,579,579,American,0,1,44.4,10,0.88,90
579,579,579,Japanese,1,1,44.4,8,0.88,80
579,579,579,European,0,1,44.4,7,0.88,60
579,579,579,Korean,0,1,44.4,8,0.88,10
580,580,580,American,0,0,50.300003,10,0.88,-126
580,580,580,Japanese,0,0,50.300003,8,0.88,90
580,580,580,European,0,0,50.300003,7,0.88,20
580,580,580,Korean,1,0,50.300003,8,0.88,50
581,581,581,American,0,0,41.1,10,0.88,100
581,581,581,Japanese,0,0,41.1,8,0.88,80
581,581,581,European,1,0,41.1,7,0.88,20
581,581,581,Korean,0,0,41.1,8,0.88,10
582,582,582,American,0,1,49.0,10,0.9,70
582,582,582,Japanese,0,1,49.0,8,0.9,40
582,582,582,European,1,1,49.0,7,0.9,30
582,582,582,Korean,0,1,49.0,8,0.9,20
583,583,583,American,0,0,43.0,10,0.93,30
583,583,583,Japanese,1,0,43.0,8,0.93,30
583,583,583,European,0,0,43.0,7,0.93,20
583,583,583,Korean,0,0,43.0,8,0.93,10
584,584,584,American,0,1,43.8,10,0.93,90
584,584,584,Japanese,0,1,43.8,8,0.93,90
584,584,584,European,1,1,43.8,7,0.93,30
584,584,584,Korean,0,1,43.8,8,0.93,10
585,585,585,American,0,1,46.6,10,0.98,110
585,585,585,Japanese,0,1,46.6,8,0.98,80
585,585,585,European,1,1,46.6,7,0.98,60
586,586,586,American,0,1,45.7,10,0.93,100
586,586,586,Japanese,0,1,45.7,8,0.93,80
586,586,586,European,1,1,45.7,7,0.93,20
587,587,587,American,0,1,69.8,10,0.89,70
587,587,587,Japanese,0,1,69.8,8,0.89,40
587,587,587,European,1,1,69.8,7,0.89,30
587,587,587,Korean,0,1,69.8,8,0.89,10
588,588,588,American,0,0,45.6,10,0.89,50
588,588,588,Japanese,1,0,45.6,8,0.89,50
588,588,588,European,0,0,45.6,7,0.89,20
589,589,589,American,1,1,20.9,10,0.8,50
589,589,589,Japanese,0,1,20.9,8,0.8,40
589,589,589,European,0,1,20.9,7,0.8,20
589,589,589,Korean,0,1,20.9,8,0.8,10
590,590,590,American,1,1,30.6,10,0.98,110
590,590,590,Japanese,0,1,30.6,8,0.98,80
590,590,590,European,0,1,30.6,7,0.98,50
591,591,591,American,1,1,46.699997,10,0.91,40
591,591,591,Japanese,0,1,46.699997,8,0.91,30
591,591,591,European,0,1,46.699997,7,0.91,40
591,591,591,Korean,0,1,46.699997,8,0.91,10
592,592,592,American,1,1,26.1,10,0.99,100
592,592,592,Japanese,0,1,26.1,8,0.99,110
592,592,592,European,0,1,26.1,7,0.99,20
592,592,592,Korean,0,1,26.1,8,0.99,20
593,593,593,American,0,1,32.7,10,0.92,80
593,593,593,Japanese,1,1,32.7,8,0.92,40
593,593,593,European,0,1,32.7,7,0.92,20
594,594,594,American,0,0,49.199997,10,0.9,70
594,594,594,Japanese,0,0,49.199997,8,0.9,50
594,594,594,European,1,0,49.199997,7,0.9,40
594,594,594,Korean,0,0,49.199997,8,0.9,40
595,595,595,American,1,1,24.3,10,0.92,70
595,595,595,Japanese,0,1,24.3,8,0.92,50
595,595,595,European,0,1,24.3,7,0.92,30
596,596,596,American,1,0,39.0,10,0.85,90
596,596,596,Japanese,0,0,39.0,8,0.85,70
596,596,596,European,0,0,39.0,7,0.85,10
596,596,596,Korean,0,0,39.0,8,0.85,10
597,597,597,American,0,1,33.0,10,0.81,100
597,597,597,Japanese,1,1,33.0,8,0.81,90
597,597,597,European,0,1,33.0,7,0.81,40
597,597,597,Korean,0,1,33.0,8,0.81,30
598,598,598,American,1,1,20.3,10,0.97,60
598,598,598,Japanese,0,1,20.3,8,0.97,30
598,598,598,European,0,1,20.3,7,0.97,30
598,598,598,Korean,0,1,20.3,8,0.97,10
599,599,599,American,0,1,38.0,10,0.88,90
599,599,599,Japanese,0,1,38.0,8,0.88,100
599,599,599,European,1,1,38.0,7,0.88,20
599,599,599,Korean,0,1,38.0,8,0.88,10
600,600,600,American,1,0,60.4,10,0.96,120
600,600,600,Japanese,0,0,60.4,8,0.96,80
600,600,600,European,0,0,60.4,7,0.96,40
601,601,601,American,0,1,69.0,10,0.9,90
601,601,601,Japanese,0,1,69.0,8,0.9,80
601,601,601,European,1,1,69.0,7,0.9,20
601,601,601,Korean,0,1,69.0,8,0.9,20
602,602,602,American,0,1,27.7,10,0.8,60
602,602,602,Japanese,0,1,27.7,8,0.8,60
602,602,602,European,1,1,27.7,7,0.8,60
602,602,602,Korean,0,1,27.7,8,0.8,10
603,603,603,American,1,1,41.0,10,0.85,100
603,603,603,Japanese,0,1,41.0,8,0.85,80
603,603,603,European,0,1,41.0,7,0.85,20
603,603,603,Korean,0,1,41.0,8,0.85,20
604,604,604,American,0,1,65.6,10,0.94,100
604,604,604,Japanese,1,1,65.6,8,0.94,90
604,604,604,European,0,1,65.6,7,0.94,60
604,604,604,Korean,0,1,65.6,8,0.94,40
605,605,605,American,0,1,24.8,10,0.91,110
605,605,605,Japanese,0,1,24.8,8,0.91,90
605,605,605,European,0,1,24.8,7,0.91,30
605,605,605,Korean,1,1,24.8,8,0.91,40
606,606,606,American,0,1,21.6,10,0.89,100
606,606,606,Japanese,0,1,21.6,8,0.89,80
606,606,606,European,0,1,21.6,7,0.89,30
606,606,606,Korean,1,1,21.6,8,0.89,20
607,607,607,American,0,0,43.3,10,0.85,100
607,607,607,Japanese,1,0,43.3,8,0.85,80
607,607,607,European,0,0,43.3,7,0.85,30
607,607,607,Korean,0,0,43.3,8,0.85,20
608,608,608,American,0,0,44.4,10,0.85,30
608,608,608,Japanese,1,0,44.4,8,0.85,30
608,608,608,European,0,0,44.4,7,0.85,40
608,608,608,Korean,0,0,44.4,8,0.85,20
609,609,609,American,1,1,45.300003,10,0.95,110
609,609,609,Japanese,0,1,45.300003,8,0.95,70
609,609,609,European,0,1,45.300003,7,0.95,10
610,610,610,American,0,1,48.8,10,0.91,100
610,610,610,Japanese,1,1,48.8,8,0.91,60
610,610,610,European,0,0,,7,0.91,20
610,610,610,Korean,0,1,48.8,8,0.91,10
611,611,611,American,0,1,44.7,10,0.88,110
611,611,611,Japanese,0,1,44.7,8,0.88,100
611,611,611,European,1,1,44.7,7,0.88,20
612,612,612,American,0,1,57.5,10,0.88,30
612,612,612,Japanese,1,1,57.5,8,0.88,30
612,612,612,European,0,1,57.5,7,0.88,50
612,612,612,Korean,0,1,57.5,8,0.88,20
613,613,613,American,0,1,42.0,10,0.8,120
613,613,613,Japanese,1,1,42.0,8,0.8,100
613,613,613,European,0,1,42.0,7,0.8,30
613,613,613,Korean,0,1,42.0,8,0.8,30
614,614,614,American,0,1,40.5,10,0.8,110
614,614,614,Japanese,0,1,40.5,8,0.8,70
614,614,614,European,0,1,40.5,7,0.8,30
614,614,614,Korean,1,1,40.5,8,0.8,30
615,615,615,American,0,1,44.4,10,0.82,100
615,615,615,Japanese,0,1,44.4,8,0.82,80
615,615,615,European,1,1,44.4,7,0.82,50
615,615,615,Korean,0,1,44.4,8,0.82,10
616,616,616,American,0,0,50.300003,10,0.92,60
616,616,616,Japanese,1,0,50.300003,8,0.92,40
616,616,616,European,0,0,50.300003,7,0.92,40
617,617,617,American,1,0,41.1,10,0.92,100
617,617,617,Japanese,0,0,41.1,8,0.92,50
617,617,617,European,0,0,41.1,7,0.92,20
617,617,617,Korean,0,0,41.1,8,0.92,10
618,618,618,American,0,1,49.0,10,0.92,40
618,618,618,Japanese,1,1,49.0,8,0.92,30
618,618,618,European,0,1,49.0,7,0.92,30
619,619,619,American,0,0,43.0,10,0.97,40
