"","depvar","icca","occa","income","ich","och","idx.id1","idx.id2","inc.room","inc.cooling","int.cooling","cooling.modes","room.modes"
"830",FALSE,22.69,2.52,60, 7.91,3.21,119,erc,60,60,1,TRUE,TRUE
"831",FALSE, 0.00,0.00,60,25.40,2.60,119,gc, 0, 0,0,FALSE,FALSE
"832",TRUE,22.69,2.52,60, 6.70,2.60,119,gcc, 0,60,1,TRUE,FALSE
"833",FALSE,22.69,2.52,60,12.40,1.51,119,hpc, 0,60,1,TRUE,FALSE
"834",FALSE, 0.00,0.00,50,28.43,3.46,120,ec, 0, 0,0,FALSE,FALSE
"835",FALSE,30.42,2.14,50, 8.97,3.46,120,ecc, 0,50,1,TRUE,FALSE
"836",FALSE, 0.00,0.00,50, 9.48,3.72,120,er,50, 0,0,FALSE,TRUE
"837",FALSE,30.42,2.14,50, 8.54,3.72,120,erc,50,50,1,TRUE,TRUE
"838",FALSE, 0.00,0.00,50,30.65,1.91,120,gc, 0, 0,0,FALSE,FALSE
"839",TRUE,30.42,2.14,50, 8.66,1.91,120,gcc, 0,50,1,TRUE,FALSE
"840",FALSE,30.42,2.14,50,11.27,1.36,120,hpc, 0,50,1,TRUE,FALSE
"841",FALSE, 0.00,0.00,50,22.34,3.81,121,ec, 0, 0,0,FALSE,FALSE
"842",FALSE,23.90,2.65,50, 8.48,3.81,121,ecc, 0,50,1,TRUE,FALSE
"843",FALSE, 0.00,0.00,50, 7.04,3.66,121,er,50, 0,0,FALSE,TRUE
"844",FALSE,23.90,2.65,50, 5.07,3.66,121,erc,50,50,1,TRUE,TRUE
"845",FALSE, 0.00,0.00,50,25.05,2.28,121,gc, 0, 0,0,FALSE,FALSE
"846",TRUE,23.90,2.65,50, 7.37,2.28,121,gcc, 0,50,1,TRUE,FALSE
"847",FALSE,23.90,2.65,50, 7.30,1.46,121,hpc, 0,50,1,TRUE,FALSE
"848",FALSE, 0.00,0.00,40,25.64,5.65,122,ec, 0, 0,0,FALSE,FALSE
"849",FALSE,24.29,2.59,40, 7.67,5.65,122,ecc, 0,40,1,TRUE,FALSE
"850",FALSE, 0.00,0.00,40, 7.40,4.56,122,er,40, 0,0,FALSE,TRUE
"851",FALSE,24.29,2.59,40,10.01,4.56,122,erc,40,40,1,TRUE,TRUE
"852",FALSE, 0.00,0.00,40,25.46,2.65,122,gc, 0, 0,0,FALSE,FALSE
"853",TRUE,24.29,2.59,40, 8.38,2.65,122,gcc, 0,40,1,TRUE,FALSE
"854",FALSE,24.29,2.59,40,11.03,1.41,122,hpc, 0,40,1,TRUE,FALSE
"855",FALSE, 0.00,0.00,40,28.47,3.57,123,ec, 0, 0,0,FALSE,FALSE
"856",FALSE,19.16,2.72,40, 8.22,3.57,123,ecc, 0,40,1,TRUE,FALSE
"857",FALSE, 0.00,0.00,40, 8.20,4.44,123,er,40, 0,0,FALSE,TRUE
"858",FALSE,19.16,2.72,40, 6.88,4.44,123,erc,40,40,1,TRUE,TRUE
"859",FALSE, 0.00,0.00,40,22.94,1.81,123,gc, 0, 0,0,FALSE,FALSE
"860",TRUE,19.16,2.72,40, 7.18,1.81,123,gcc, 0,40,1,TRUE,FALSE
"861",FALSE,19.16,2.72,40,10.36,1.28,123,hpc, 0,40,1,TRUE,FALSE
"862",FALSE, 0.00,0.00,40,30.22,3.84,124,ec, 0, 0,0,FALSE,FALSE
"863",FALSE,27.74,1.96,40, 8.39,3.84,124,ecc, 0,40,1,TRUE,FALSE
"864",FALSE, 0.00,0.00,40, 8.30,4.55,124,er,40, 0,0,FALSE,TRUE
"865",FALSE,27.74,1.96,40, 5.99,4.55,124,erc,40,40,1,TRUE,TRUE
"866",FALSE, 0.00,0.00,40,26.33,2.05,124,gc, 0, 0,0,FALSE,FALSE
"867",TRUE,27.74,1.96,40, 7.84,2.05,124,gcc, 0,40,1,TRUE,FALSE
"868",FALSE,27.74,1.96,40,14.47,1.62,124,hpc, 0,40,1,TRUE,FALSE
"869",FALSE, 0.00,0.00,70,21.64,4.30,125,ec, 0, 0,0,FALSE,FALSE
"870",FALSE,26.09,2.56,70, 8.09,4.30,125,ecc, 0,70,1,TRUE,FALSE
"871",FALSE, 0.00,0.00,70, 7.60,5.03,125,er,70, 0,0,FALSE,TRUE
"872",FALSE,26.09,2.56,70, 8.59,5.03,125,erc,70,70,1,TRUE,TRUE
"873",FALSE, 0.00,0.00,70,17.90,2.40,125,gc, 0, 0,0,FALSE,FALSE
"874",TRUE,26.09,2.56,70, 8.24,2.40,125,gcc, 0,70,1,TRUE,FALSE
"875",FALSE,26.09,2.56,70, 9.44,1.90,125,hpc, 0,70,1,TRUE,FALSE
"876",FALSE, 0.00,0.00,70,21.61,3.51,126,ec, 0, 0,0,FALSE,FALSE
"877",FALSE,24.42,2.41,70, 9.02,3.51,126,ecc, 0,70,1,TRUE,FALSE
"878",FALSE, 0.00,0.00,70, 6.46,4.15,126,er,70, 0,0,FALSE,TRUE
"879",FALSE,24.42,2.41,70, 7.35,4.15,126,erc,70,70,1,TRUE,TRUE
"880",FALSE, 0.00,0.00,70,24.67,2.67,126,gc, 0, 0,0,FALSE,FALSE
"881",FALSE,24.42,2.41,70, 8.69,2.67,126,gcc, 0,70,1,TRUE,FALSE
"882",TRUE,24.42,2.41,70, 9.71,1.46,126,hpc, 0,70,1,TRUE,FALSE
"883",FALSE, 0.00,0.00,50,26.84,4.63,127,ec, 0, 0,0,FALSE,FALSE
"884",FALSE,27.88,2.10,50, 9.24,4.63,127,ecc, 0,50,1,TRUE,FALSE
"885",FALSE, 0.00,0.00,50, 8.03,3.58,127,er,50, 0,0,FALSE,TRUE
"886",FALSE,27.88,2.10,50, 9.55,3.58,127,erc,50,50,1,TRUE,TRUE
"887",FALSE, 0.00,0.00,50,20.28,2.11,127,gc, 0, 0,0,FALSE,FALSE
"888",TRUE,27.88,2.10,50, 9.13,2.11,127,gcc, 0,50,1,TRUE,FALSE
"889",FALSE,27.88,2.10,50, 9.61,1.43,127,hpc, 0,50,1,TRUE,FALSE
"890",FALSE, 0.00,0.00,40,29.73,5.09,128,ec, 0, 0,0,FALSE,FALSE
"891",FALSE,20.37,2.53,40,10.13,5.09,128,ecc, 0,40,1,TRUE,FALSE
"892",FALSE, 0.00,0.00,40, 6.41,3.86,128,er,40, 0,0,FALSE,TRUE
"893",FALSE,20.37,2.53,40, 8.55,3.86,128,erc,40,40,1,TRUE,TRUE
"894",FALSE, 0.00,0.00,40,28.20,2.22,128,gc, 0, 0,0,FALSE,FALSE
"895",TRUE,20.37,2.53,40, 9.48,2.22,128,gcc, 0,40,1,TRUE,FALSE
"896",FALSE,20.37,2.53,40, 9.74,1.64,128,hpc, 0,40,1,TRUE,FALSE
"897",FALSE, 0.00,0.00,60,26.06,4.65,129,ec, 0, 0,0,FALSE,FALSE
"898",FALSE,27.69,2.24,60, 8.41,4.65,129,ecc, 0,60,1,TRUE,FALSE
"899",FALSE, 0.00,0.00,60, 7.03,4.46,129,er,60, 0,0,FALSE,TRUE
"900",FALSE,27.69,2.24,60, 7.57,4.46,129,erc,60,60,1,TRUE,TRUE
"901",FALSE, 0.00,0.00,60,25.86,2.39,129,gc, 0, 0,0,FALSE,FALSE
"902",TRUE,27.69,2.24,60, 7.41,2.39,129,gcc, 0,60,1,TRUE,FALSE
"903",FALSE,27.69,2.24,60,11.45,1.78,129,hpc, 0,60,1,TRUE,FALSE
"904",FALSE, 0.00,0.00,50,23.81,4.00,130,ec, 0, 0,0,FALSE,FALSE
"905",FALSE,25.89,2.37,50, 6.94,4.00,130,ecc, 0,50,1,TRUE,FALSE
"906",FALSE, 0.00,0.00,50, 7.83,4.39,130,er,50, 0,0,FALSE,TRUE
"907",FALSE,25.89,2.37,50, 9.02,4.39,130,erc,50,50,1,TRUE,TRUE
"908",FALSE, 0.00,0.00,50,22.98,2.32,130,gc, 0, 0,0,FALSE,FALSE
"909",TRUE,25.89,2.37,50, 7.05,2.32,130,gcc, 0,50,1,TRUE,FALSE
"910",FALSE,25.89,2.37,50,11.62,1.45,130,hpc, 0,50,1,TRUE,FALSE
"911",FALSE, 0.00,0.00,70,29.44,4.65,131,ec, 0, 0,0,FALSE,FALSE
"912",FALSE,26.32,3.02,70, 7.93,4.65,131,ecc, 0,70,1,TRUE,FALSE
"913",FALSE, 0.00,0.00,70, 6.17,3.98,131,er,70, 0,0,FALSE,TRUE
"914",FALSE,26.32,3.02,70, 7.41,3.98,131,erc,70,70,1,TRUE,TRUE
"915",FALSE, 0.00,0.00,70,31.65,3.18,131,gc, 0, 0,0,FALSE,FALSE
"916",TRUE,26.32,3.02,70, 9.20,3.18,131,gcc, 0,70,1,TRUE,FALSE
"917",FALSE,26.32,3.02,70,11.88,1.41,131,hpc, 0,70,1,TRUE,FALSE
"918",FALSE, 0.00,0.00,70,20.60,4.08,132,ec, 0, 0,0,FALSE,FALSE
"919",FALSE,23.12,2.21,70, 7.07,4.08,132,ecc, 0,70,1,TRUE,FALSE
"920",FALSE, 0.00,0.00,70, 8.88,3.92,132,er,70, 0,0,FALSE,TRUE
"921",FALSE,23.12,2.21,70, 5.97,3.92,132,erc,70,70,1,TRUE,TRUE
"922",FALSE, 0.00,0.00,70,17.82,2.51,132,gc, 0, 0,0,FALSE,FALSE
"923",FALSE,23.12,2.21,70, 8.13,2.51,132,gcc, 0,70,1,TRUE,FALSE
"924",TRUE,23.12,2.21,70,12.21,1.69,132,hpc, 0,70,1,TRUE,FALSE
"925",FALSE, 0.00,0.00,60,20.32,4.52,133,ec, 0, 0,0,FALSE,FALSE
"926",FALSE,17.00,2.79,60, 8.46,4.52,133,ecc, 0,60,1,TRUE,FALSE
"927",FALSE, 0.00,0.00,60, 7.70,4.32,133,er,60, 0,0,FALSE,TRUE
"928",FALSE,17.00,2.79,60, 8.16,4.32,133,erc,60,60,1,TRUE,TRUE
"929",FALSE, 0.00,0.00,60,25.33,2.26,133,gc, 0, 0,0,FALSE,FALSE
"930",TRUE,17.00,2.79,60, 6.33,2.26,133,gcc, 0,60,1,TRUE,FALSE
"931",FALSE,17.00,2.79,60,11.09,1.63,133,hpc, 0,60,1,TRUE,FALSE
"932",FALSE, 0.00,0.00,50,28.16,3.64,134,ec, 0, 0,0,FALSE,FALSE
"933",TRUE,28.69,2.38,50, 7.17,3.64,134,ecc, 0,50,1,TRUE,FALSE
"934",FALSE, 0.00,0.00,50, 8.76,4.87,134,er,50, 0,0,FALSE,TRUE
"935",FALSE,28.69,2.38,50, 9.39,4.87,134,erc,50,50,1,TRUE,TRUE
"936",FALSE, 0.00,0.00,50,29.67,2.49,134,gc, 0, 0,0,FALSE,FALSE
"937",FALSE,28.69,2.38,50,11.18,2.49,134,gcc, 0,50,1,TRUE,FALSE
"938",FALSE,28.69,2.38,50,13.29,1.61,134,hpc, 0,50,1,TRUE,FALSE
"939",FALSE, 0.00,0.00,70,27.79,3.70,135,ec, 0, 0,0,FALSE,FALSE
"940",FALSE,27.43,2.76,70, 8.51,3.70,135,ecc, 0,70,1,TRUE,FALSE
"941",FALSE, 0.00,0.00,70, 8.67,3.94,135,er,70, 0,0,FALSE,TRUE
"942",FALSE,27.43,2.76,70, 7.58,3.94,135,erc,70,70,1,TRUE,TRUE
"943",FALSE, 0.00,0.00,70,21.63,2.19,135,gc, 0, 0,0,FALSE,FALSE
"944",TRUE,27.43,2.76,70, 7.67,2.19,135,gcc, 0,70,1,TRUE,FALSE
"945",FALSE,27.43,2.76,70,10.04,1.22,135,hpc, 0,70,1,TRUE,FALSE
"946",FALSE, 0.00,0.00,30,25.03,3.84,136,ec, 0, 0,0,FALSE,FALSE
"947",FALSE,23.61,2.70,30, 8.75,3.84,136,ecc, 0,30,1,TRUE,FALSE
"948",FALSE, 0.00,0.00,30, 7.26,3.58,136,er,30, 0,0,FALSE,TRUE
"949",FALSE,23.61,2.70,30, 9.09,3.58,136,erc,30,30,1,TRUE,TRUE
"950",FALSE, 0.00,0.00,30,34.20,2.68,136,gc, 0, 0,0,FALSE,FALSE
"951",TRUE,23.61,2.70,30, 7.24,2.68,136,gcc, 0,30,1,TRUE,FALSE
"952",FALSE,23.61,2.70,30,12.45,1.60,136,hpc, 0,30,1,TRUE,FALSE
"953",FALSE, 0.00,0.00,50,26.24,3.80,137,ec, 0, 0,0,FALSE,FALSE
"954",FALSE,28.82,2.60,50, 7.43,3.80,137,ecc, 0,50,1,TRUE,FALSE
"955",FALSE, 0.00,0.00,50, 7.87,3.91,137,er,50, 0,0,FALSE,TRUE
"956",FALSE,28.82,2.60,50, 9.48,3.91,137,erc,50,50,1,TRUE,TRUE
"957",FALSE, 0.00,0.00,50,33.24,2.13,137,gc, 0, 0,0,FALSE,FALSE
"958",TRUE,28.82,2.60,50, 7.94,2.13,137,gcc, 0,50,1,TRUE,FALSE
"959",FALSE,28.82,2.60,50,10.45,1.68,137,hpc, 0,50,1,TRUE,FALSE
"960",FALSE, 0.00,0.00,40,27.92,4.53,138,ec, 0, 0,0,FALSE,FALSE
"961",FALSE,19.73,2.52,40, 8.19,4.53,138,ecc, 0,40,1,TRUE,FALSE
"962",FALSE, 0.00,0.00,40, 6.95,5.04,138,er,40, 0,0,FALSE,TRUE
"963",FALSE,19.73,2.52,40, 8.79,5.04,138,erc,40,40,1,TRUE,TRUE
"964",FALSE, 0.00,0.00,40,29.79,2.38,138,gc, 0, 0,0,FALSE,FALSE
"965",TRUE,19.73,2.52,40, 7.63,2.38,138,gcc, 0,40,1,TRUE,FALSE
"966",FALSE,19.73,2.52,40,10.44,1.75,138,hpc, 0,40,1,TRUE,FALSE
"967",FALSE, 0.00,0.00,40,21.41,4.34,139,ec, 0, 0,0,FALSE,FALSE
"968",FALSE,28.15,2.85,40, 6.94,4.34,139,ecc, 0,40,1,TRUE,FALSE
"969",FALSE, 0.00,0.00,40, 6.65,4.22,139,er,40, 0,0,FALSE,TRUE
"970",FALSE,28.15,2.85,40, 6.43,4.22,139,erc,40,40,1,TRUE,TRUE
"971",FALSE, 0.00,0.00,40,21.67,2.25,139,gc, 0, 0,0,FALSE,FALSE
"972",TRUE,28.15,2.85,40, 7.86,2.25,139,gcc, 0,40,1,TRUE,FALSE
"973",FALSE,28.15,2.85,40, 8.41,1.49,139,hpc, 0,40,1,TRUE,FALSE
"974",FALSE, 0.00,0.00,50,27.45,4.53,140,ec, 0, 0,0,FALSE,FALSE
"975",FALSE,22.69,2.61,50, 8.76,4.53,140,ecc, 0,50,1,TRUE,FALSE
"976",FALSE, 0.00,0.00,50, 7.83,3.69,140,er,50, 0,0,FALSE,TRUE
"977",FALSE,22.69,2.61,50, 7.52,3.69,140,erc,50,50,1,TRUE,TRUE
"978",FALSE, 0.00,0.00,50,28.80,2.06,140,gc, 0, 0,0,FALSE,FALSE
"979",TRUE,22.69,2.61,50, 9.13,2.06,140,gcc, 0,50,1,TRUE,FALSE
"980",FALSE,22.69,2.61,50,10.63,1.48,140,hpc, 0,50,1,TRUE,FALSE
"981",FALSE, 0.00,0.00,70,28.32,4.15,141,ec, 0, 0,0,FALSE,FALSE
"982",FALSE,22.69,2.12,70, 8.90,4.15,141,ecc, 0,70,1,TRUE,FALSE
"983",FALSE, 0.00,0.00,70, 6.99,3.65,141,er,70, 0,0,FALSE,TRUE
"984",FALSE,22.69,2.12,70, 7.68,3.65,141,erc,70,70,1,TRUE,TRUE
"985",FALSE, 0.00,0.00,70,21.81,2.18,141,gc, 0, 0,0,FALSE,FALSE
"986",FALSE,22.69,2.12,70, 7.03,2.18,141,gcc, 0,70,1,TRUE,FALSE
"987",TRUE,22.69,2.12,70, 9.04,1.09,141,hpc, 0,70,1,TRUE,FALSE
"988",FALSE, 0.00,0.00,50,27.38,4.47,142,ec, 0, 0,0,FALSE,FALSE
"989",FALSE,26.02,2.51,50, 8.79,4.47,142,ecc, 0,50,1,TRUE,FALSE
"990",FALSE, 0.00,0.00,50, 9.21,4.92,142,er,50, 0,0,FALSE,TRUE
"991",FALSE,26.02,2.51,50, 9.29,4.92,142,erc,50,50,1,TRUE,TRUE
"992",FALSE, 0.00,0.00,50,28.63,2.44,142,gc, 0, 0,0,FALSE,FALSE
"993",TRUE,26.02,2.51,50,10.04,2.44,142,gcc, 0,50,1,TRUE,FALSE
"994",FALSE,26.02,2.51,50,11.60,2.03,142,hpc, 0,50,1,TRUE,FALSE
"995",FALSE, 0.00,0.00,50,27.13,3.86,143,ec, 0, 0,0,FALSE,FALSE
"996",FALSE,24.76,2.38,50, 7.15,3.86,143,ecc, 0,50,1,TRUE,FALSE
"997",FALSE, 0.00,0.00,50, 6.77,3.07,143,er,50, 0,0,FALSE,TRUE
"998",FALSE,24.76,2.38,50, 8.21,3.07,143,erc,50,50,1,TRUE,TRUE
"999",FALSE, 0.00,0.00,50,23.60,1.04,143,gc, 0, 0,0,FALSE,FALSE
"1000",TRUE,24.76,2.38,50, 9.82,1.04,143,gcc, 0,50,1,TRUE,FALSE
"1001",FALSE,24.76,2.38,50,11.81,1.13,143,hpc, 0,50,1,TRUE,FALSE
"1002",FALSE, 0.00,0.00,60,30.03,3.98,144,ec, 0, 0,0,FALSE,FALSE
"1003",FALSE,34.21,2.27,60, 7.98,3.98,144,ecc, 0,60,1,TRUE,FALSE
"1004",FALSE, 0.00,0.00,60, 8.17,3.82,144,er,60, 0,0,FALSE,TRUE
"1005",FALSE,34.21,2.27,60, 6.52,3.82,144,erc,60,60,1,TRUE,TRUE
"1006",FALSE, 0.00,0.00,60,20.69,2.50,144,gc, 0, 0,0,FALSE,FALSE
"1007",TRUE,34.21,2.27,60, 8.01,2.50,144,gcc, 0,60,1,TRUE,FALSE
"1008",FALSE,34.21,2.27,60, 9.99,1.66,144,hpc, 0,60,1,TRUE,FALSE
"1009",FALSE, 0.00,0.00,30,24.73,4.60,145,ec, 0, 0,0,FALSE,FALSE
"1010",FALSE,24.71,2.50,30, 5.49,4.60,145,ecc, 0,30,1,TRUE,FALSE
"1011",FALSE, 0.00,0.00,30, 5.38,4.58,145,er,30, 0,0,FALSE,TRUE
"1012",FALSE,24.71,2.50,30, 6.53,4.58,145,erc,30,30,1,TRUE,TRUE
"1013",FALSE, 0.00,0.00,30,17.49,2.59,145,gc, 0, 0,0,FALSE,FALSE
"1014",TRUE,24.71,2.50,30, 5.86,2.59,145,gcc, 0,30,1,TRUE,FALSE
"1015",FALSE,24.71,2.50,30,11.20,1.66,145,hpc, 0,30,1,TRUE,FALSE
"1016",FALSE, 0.00,0.00,40,24.71,4.69,146,ec, 0, 0,0,FALSE,FALSE
"1017",FALSE,24.61,2.43,40, 9.49,4.69,146,ecc, 0,40,1,TRUE,FALSE
"1018",FALSE, 0.00,0.00,40, 7.27,4.34,146,er,40, 0,0,FALSE,TRUE
"1019",FALSE,24.61,2.43,40, 7.81,4.34,146,erc,40,40,1,TRUE,TRUE
"1020",FALSE, 0.00,0.00,40,25.15,2.47,146,gc, 0, 0,0,FALSE,FALSE
"1021",TRUE,24.61,2.43,40, 8.06,2.47,146,gcc, 0,40,1,TRUE,FALSE
"1022",FALSE,24.61,2.43,40,10.98,1.57,146,hpc, 0,40,1,TRUE,FALSE
"1023",FALSE, 0.00,0.00,40,24.77,3.56,147,ec, 0, 0,0,FALSE,FALSE
"1024",FALSE,25.79,2.98,40, 8.64,3.56,147,ecc, 0,40,1,TRUE,FALSE
"1025",FALSE, 0.00,0.00,40, 7.87,4.55,147,er,40, 0,0,FALSE,TRUE
"1026",FALSE,25.79,2.98,40, 6.63,4.55,147,erc,40,40,1,TRUE,TRUE
"1027",FALSE, 0.00,0.00,40,23.63,2.51,147,gc, 0, 0,0,FALSE,FALSE
"1028",TRUE,25.79,2.98,40, 7.67,2.51,147,gcc, 0,40,1,TRUE,FALSE
"1029",FALSE,25.79,2.98,40,11.37,1.43,147,hpc, 0,40,1,TRUE,FALSE
"1030",FALSE, 0.00,0.00,20,35.12,4.56,148,ec, 0, 0,0,FALSE,FALSE
"1031",FALSE,26.87,2.04,20, 7.37,4.56,148,ecc, 0,20,1,TRUE,FALSE
"1032",FALSE, 0.00,0.00,20, 8.10,4.05,148,er,20, 0,0,FALSE,TRUE
"1033",FALSE,26.87,2.04,20, 9.42,4.05,148,erc,20,20,1,TRUE,TRUE
"1034",TRUE, 0.00,0.00,20,21.19,1.51,148,gc, 0, 0,0,FALSE,FALSE
"1035",FALSE,26.87,2.04,20, 9.09,1.51,148,gcc, 0,20,1,TRUE,FALSE
"1036",FALSE,26.87,2.04,20, 9.47,1.04,148,hpc, 0,20,1,TRUE,FALSE
"1037",FALSE, 0.00,0.00,40,23.58,3.94,149,ec, 0, 0,0,FALSE,FALSE
"1038",FALSE,30.80,2.72,40, 7.59,3.94,149,ecc, 0,40,1,TRUE,FALSE
"1039",FALSE, 0.00,0.00,40, 7.61,3.94,149,er,40, 0,0,FALSE,TRUE
"1040",FALSE,30.80,2.72,40, 8.53,3.94,149,erc,40,40,1,TRUE,TRUE
"1041",FALSE, 0.00,0.00,40,21.85,2.42,149,gc, 0, 0,0,FALSE,FALSE
"1042",TRUE,30.80,2.72,40, 9.43,2.42,149,gcc, 0,40,1,TRUE,FALSE
"1043",FALSE,30.80,2.72,40, 9.22,1.54,149,hpc, 0,40,1,TRUE,FALSE
"1044",FALSE, 0.00,0.00,20,36.12,4.67,150,ec, 0, 0,0,FALSE,FALSE
"1045",FALSE,22.39,2.79,20, 8.87,4.67,150,ecc, 0,20,1,TRUE,FALSE
"1046",FALSE, 0.00,0.00,20, 8.81,4.66,150,er,20, 0,0,FALSE,TRUE
"1047",FALSE,22.39,2.79,20, 8.19,4.66,150,erc,20,20,1,TRUE,TRUE
"1048",FALSE, 0.00,0.00,20,27.23,2.29,150,gc, 0, 0,0,FALSE,FALSE
"1049",TRUE,22.39,2.79,20, 8.02,2.29,150,gcc, 0,20,1,TRUE,FALSE
"1050",FALSE,22.39,2.79,20,11.41,1.57,150,hpc, 0,20,1,TRUE,FALSE
"1051",FALSE, 0.00,0.00,20,23.99,4.04,151,ec, 0, 0,0,FALSE,FALSE
"1052",FALSE,26.84,2.53,20, 8.85,4.04,151,ecc, 0,20,1,TRUE,FALSE
"1053",FALSE, 0.00,0.00,20, 7.15,3.72,151,er,20, 0,0,FALSE,TRUE
"1054",FALSE,26.84,2.53,20, 7.45,3.72,151,erc,20,20,1,TRUE,TRUE
"1055",TRUE, 0.00,0.00,20,23.77,1.94,151,gc, 0, 0,0,FALSE,FALSE
"1056",FALSE,26.84,2.53,20, 6.57,1.94,151,gcc, 0,20,1,TRUE,FALSE
"1057",FALSE,26.84,2.53,20,10.95,1.26,151,hpc, 0,20,1,TRUE,FALSE
"1058",FALSE, 0.00,0.00,20,27.02,5.00,152,ec, 0, 0,0,FALSE,FALSE
"1059",FALSE,28.23,2.64,20,11.43,5.00,152,ecc, 0,20,1,TRUE,FALSE
"1060",TRUE, 0.00,0.00,20, 6.86,5.03,152,er,20, 0,0,FALSE,TRUE
"1061",FALSE,28.23,2.64,20, 6.64,5.03,152,erc,20,20,1,TRUE,TRUE
"1062",FALSE, 0.00,0.00,20,23.67,2.48,152,gc, 0, 0,0,FALSE,FALSE
"1063",FALSE,28.23,2.64,20, 7.32,2.48,152,gcc, 0,20,1,TRUE,FALSE
"1064",FALSE,28.23,2.64,20,10.28,1.52,152,hpc, 0,20,1,TRUE,FALSE
"1065",FALSE, 0.00,0.00,30,21.19,2.85,153,ec, 0, 0,0,FALSE,FALSE
"1066",FALSE,20.58,3.01,30, 9.08,2.85,153,ecc, 0,30,1,TRUE,FALSE
"1067",FALSE, 0.00,0.00,30, 4.83,4.44,153,er,30, 0,0,FALSE,TRUE
"1068",FALSE,20.58,3.01,30, 9.11,4.44,153,erc,30,30,1,TRUE,TRUE
"1069",FALSE, 0.00,0.00,30,24.73,2.10,153,gc, 0, 0,0,FALSE,FALSE
"1070",FALSE,20.58,3.01,30, 8.12,2.10,153,gcc, 0,30,1,TRUE,FALSE
"1071",TRUE,20.58,3.01,30, 9.43,1.32,153,hpc, 0,30,1,TRUE,FALSE
"1072",FALSE, 0.00,0.00,70,29.91,3.71,154,ec, 0, 0,0,FALSE,FALSE
"1073",FALSE,25.87,2.51,70, 5.63,3.71,154,ecc, 0,70,1,TRUE,FALSE
"1074",FALSE, 0.00,0.00,70, 6.45,3.82,154,er,70, 0,0,FALSE,TRUE
"1075",FALSE,25.87,2.51,70, 9.14,3.82,154,erc,70,70,1,TRUE,TRUE
"1076",FALSE, 0.00,0.00,70,19.85,2.39,154,gc, 0, 0,0,FALSE,FALSE
"1077",TRUE,25.87,2.51,70, 5.46,2.39,154,gcc, 0,70,1,TRUE,FALSE
"1078",FALSE,25.87,2.51,70,10.63,2.07,154,hpc, 0,70,1,TRUE,FALSE
"1079",FALSE, 0.00,0.00,50,27.04,3.90,155,ec, 0, 0,0,FALSE,FALSE
"1080",FALSE,26.01,2.06,50, 8.84,3.90,155,ecc, 0,50,1,TRUE,FALSE
"1081",FALSE, 0.00,0.00,50, 9.40,4.38,155,er,50, 0,0,FALSE,TRUE
"1082",FALSE,26.01,2.06,50, 7.91,4.38,155,erc,50,50,1,TRUE,TRUE
"1083",FALSE, 0.00,0.00,50,31.07,2.80,155,gc, 0, 0,0,FALSE,FALSE
"1084",FALSE,26.01,2.06,50, 8.21,2.80,155,gcc, 0,50,1,TRUE,FALSE
"1085",TRUE,26.01,2.06,50,10.61,1.59,155,hpc, 0,50,1,TRUE,FALSE
"1086",FALSE, 0.00,0.00,20,29.73,3.21,156,ec, 0, 0,0,FALSE,FALSE
"1087",FALSE,30.52,2.38,20, 7.85,3.21,156,ecc, 0,20,1,TRUE,FALSE
"1088",FALSE, 0.00,0.00,20, 7.81,4.09,156,er,20, 0,0,FALSE,TRUE
"1089",FALSE,30.52,2.38,20, 9.20,4.09,156,erc,20,20,1,TRUE,TRUE
"1090",TRUE, 0.00,0.00,20,19.28,2.04,156,gc, 0, 0,0,FALSE,FALSE
"1091",FALSE,30.52,2.38,20, 7.80,2.04,156,gcc, 0,20,1,TRUE,FALSE
"1092",FALSE,30.52,2.38,20, 9.69,1.58,156,hpc, 0,20,1,TRUE,FALSE
"1093",FALSE, 0.00,0.00,60,23.62,4.03,157,ec, 0, 0,0,FALSE,FALSE
"1094",FALSE,26.71,2.25,60, 9.18,4.03,157,ecc, 0,60,1,TRUE,FALSE
"1095",FALSE, 0.00,0.00,60, 8.33,3.83,157,er,60, 0,0,FALSE,TRUE
"1096",FALSE,26.71,2.25,60, 7.73,3.83,157,erc,60,60,1,TRUE,TRUE
"1097",FALSE, 0.00,0.00,60,23.38,2.27,157,gc, 0, 0,0,FALSE,FALSE
"1098",TRUE,26.71,2.25,60, 9.05,2.27,157,gcc, 0,60,1,TRUE,FALSE
"1099",FALSE,26.71,2.25,60, 9.22,1.42,157,hpc, 0,60,1,TRUE,FALSE
"1100",FALSE, 0.00,0.00,30,19.25,3.96,158,ec, 0, 0,0,FALSE,FALSE
"1101",FALSE,26.59,2.67,30, 7.18,3.96,158,ecc, 0,30,1,TRUE,FALSE
"1102",FALSE, 0.00,0.00,30, 7.22,4.19,158,er,30, 0,0,FALSE,TRUE
"1103",FALSE,26.59,2.67,30, 6.81,4.19,158,erc,30,30,1,TRUE,TRUE
"1104",TRUE, 0.00,0.00,30,20.53,2.18,158,gc, 0, 0,0,FALSE,FALSE
"1105",FALSE,26.59,2.67,30, 5.83,2.18,158,gcc, 0,30,1,TRUE,FALSE
"1106",FALSE,26.59,2.67,30, 8.31,1.18,158,hpc, 0,30,1,TRUE,FALSE
"1107",FALSE, 0.00,0.00,40,23.61,3.94,159,ec, 0, 0,0,FALSE,FALSE
"1108",FALSE,31.63,2.68,40, 9.00,3.94,159,ecc, 0,40,1,TRUE,FALSE
