ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,commute,shopping,business,leisure
16188,2,16,3,60,1,21,2,15,0,30000,0,1,0,0,0
16188,2,14,3,60,2,15,2,30,0,30000,0,1,0,0,0
16188,2,17,2,60,0,14,3,15,0,30000,0,1,0,0,0
16188,2,17,3,15,0,18,2,15,0,30000,0,1,0,0,0
16188,1,17,2,15,0,15,3,30,1,30000,0,1,0,0,0
16188,2,12,3,15,2,15,2,15,2,30000,0,1,0,0,0
16188,1,11,3,30,2,15,2,60,2,30000,0,1,0,0,0
16188,2,14,3,30,2,10,4,15,1,30000,0,1,0,0,0
16195,2,26,3,60,1,19,4,15,1,10000,0,0,0,0,1
16195,2,22,5,60,1,30,4,15,0,10000,0,0,0,0,1
16195,2,20,4,60,2,22,3,30,0,10000,0,0,0,0,1
16195,1,21,4,15,0,24,3,60,0,10000,0,0,0,0,1
16195,2,24,4,15,0,26,3,15,0,10000,0,0,0,0,1
16195,2,22,4,30,1,24,3,15,0,10000,0,0,0,0,1
16195,2,22,3,15,2,17,4,15,2,10000,0,0,0,0,1
16195,2,22,4,60,2,16,5,30,2,10000,0,0,0,0,1
16195,2,21,4,30,2,14,5,15,1,10000,0,0,0,0,1
16204,1,37,13,15,1,28,15,15,2,90000,0,0,0,0,1
16204,2,20,14,60,2,29,10,60,0,90000,0,0,0,0,1
16204,1,21,15,15,0,30,13,60,0,90000,0,0,0,0,1
16204,2,33,11,15,2,42,10,15,1,90000,0,0,0,0,1
16204,1,37,10,30,0,28,13,60,2,90000,0,0,0,0,1
16204,1,30,10,15,1,23,14,30,1,90000,0,0,0,0,1
16204,2,27,13,15,1,34,12,30,0,90000,0,0,0,0,1
16204,2,37,10,30,2,29,13,30,0,90000,0,0,0,0,1
16204,2,34,10,60,1,25,12,15,1,90000,0,0,0,0,1
16298,1,44,8,15,0,31,9,30,1,70000,1,0,0,0,1
16298,1,40,9,30,1,28,10,60,2,70000,1,0,0,0,1
16298,2,49,7,15,2,35,9,15,0,70000,1,0,0,0,1
16298,1,26,10,30,0,34,9,30,1,70000,1,0,0,0,1
16298,1,36,9,15,0,31,12,30,1,70000,1,0,0,0,1
16298,1,29,9,15,2,34,8,15,2,70000,1,0,0,0,1
16298,1,34,7,30,2,31,8,30,1,70000,1,0,0,0,1
16298,1,34,8,60,1,31,11,15,0,70000,1,0,0,0,1
16298,1,36,9,15,1,32,11,15,2,70000,1,0,0,0,1
16448,1,18,2,30,0,21,1,30,1,70000,0,0,1,0,0
16448,2,11,2,60,0,14,1,15,2,70000,0,0,1,0,0
16448,2,14,1,30,0,12,2,15,2,70000,0,0,1,0,0
16448,1,16,3,60,1,18,2,60,2,70000,0,0,1,0,0
16448,1,12,3,30,0,15,2,60,0,70000,0,0,1,0,0
16448,2,13,2,60,1,15,1,15,1,70000,0,0,1,0,0
16448,1,15,1,15,0,11,2,60,0,70000,0,0,1,0,0
16448,1,15,2,30,1,11,3,60,0,70000,0,0,1,0,0
16448,2,21,1,60,0,15,2,30,2,70000,0,0,1,0,0
16454,1,22,5,15,1,31,4,60,1,112500,0,0,0,1,0
16454,1,35,5,15,0,26,6,60,1,112500,0,0,0,1,0
16454,1,26,4,30,0,23,5,60,2,112500,0,0,0,1,0
16454,1,24,5,15,0,28,4,60,0,112500,0,0,0,1,0
16454,2,31,4,15,0,28,5,15,0,112500,0,0,0,1,0
16454,2,26,5,30,1,28,4,15,0,112500,0,0,0,1,0
16454,2,26,4,15,2,21,5,15,2,112500,0,0,0,1,0
16454,2,26,5,60,2,19,6,30,2,112500,0,0,0,1,0
16454,2,24,6,30,2,17,7,15,1,112500,0,0,0,1,0
16461,2,35,5,30,1,30,6,30,0,10000,0,1,0,0,0
16461,2,18,6,60,0,24,5,15,2,10000,0,1,0,0,0
16461,2,21,6,15,2,24,5,30,0,10000,0,1,0,0,0
16461,2,31,6,60,2,26,7,60,1,10000,0,1,0,0,0
16461,2,26,6,60,0,21,7,30,0,10000,0,1,0,0,0
16461,1,26,5,15,1,22,6,60,1,10000,0,1,0,0,0
16461,1,26,5,15,0,18,6,60,0,10000,0,1,0,0,0
16461,1,26,5,30,1,18,6,60,0,10000,0,1,0,0,0
16461,2,25,6,30,2,35,5,60,0,10000,0,1,0,0,0
16480,1,95,39,15,2,127,34,15,1,112500,1,1,0,0,0
16480,1,69,35,60,2,99,27,60,0,112500,1,1,0,0,0
16480,1,73,37,15,0,105,32,60,0,112500,1,1,0,0,0
16480,2,143,25,15,1,114,28,15,2,112500,1,1,0,0,0
16480,1,95,34,60,2,127,25,30,0,112500,1,1,0,0,0
16480,1,78,35,30,1,105,27,15,1,112500,1,1,0,0,0
16480,1,92,34,15,1,115,30,30,0,112500,1,1,0,0,0
16480,1,101,33,30,0,127,25,30,2,112500,1,1,0,0,0
16480,1,87,30,15,1,115,25,60,1,112500,1,1,0,0,0
16489,2,54,12,60,1,38,14,15,1,70000,0,0,0,0,1
16489,1,46,17,60,1,61,13,15,0,70000,0,0,0,0,1
16489,2,40,13,60,2,45,11,30,0,70000,0,0,0,0,1
16489,2,42,15,15,0,49,11,60,0,70000,0,0,0,0,1
16489,1,49,13,15,0,54,12,15,0,70000,0,0,0,0,1
16489,1,49,12,15,0,44,13,30,1,70000,0,0,0,0,1
16489,2,45,12,15,2,36,14,15,2,70000,0,0,0,0,1
16489,2,33,14,30,2,45,13,60,2,70000,0,0,0,0,1
16489,1,42,15,30,2,30,20,15,1,70000,0,0,0,0,1
16493,1,48,11,15,2,64,10,15,1,10000,0,1,0,0,0
16493,1,35,10,60,2,50,8,60,0,10000,0,1,0,0,0
16493,2,53,9,60,0,37,11,15,0,10000,0,1,0,0,0
16493,2,73,7,15,1,58,8,15,2,10000,0,1,0,0,0
16493,2,48,10,60,2,64,7,30,0,10000,0,1,0,0,0
16493,2,53,8,15,1,40,10,30,1,10000,0,1,0,0,0
16493,2,59,9,30,0,47,10,15,1,10000,0,1,0,0,0
16493,2,64,7,30,2,52,9,30,0,10000,0,1,0,0,0
16493,2,59,7,60,1,44,9,15,1,10000,0,1,0,0,0
16497,1,44,8,15,1,63,7,60,1,10000,0,0,0,0,1
16497,1,72,8,15,0,54,11,60,1,10000,0,0,0,0,1
16497,2,47,8,60,2,52,7,30,0,10000,0,0,0,0,1
16497,1,49,9,15,0,58,7,60,0,10000,0,0,0,0,1
16497,1,63,7,15,0,57,8,15,0,10000,0,0,0,0,1
16497,1,58,7,15,0,52,8,30,1,10000,0,0,0,0,1
16497,2,52,7,15,2,42,9,15,2,10000,0,0,0,0,1
16497,2,52,8,60,2,39,9,30,2,10000,0,0,0,0,1
16497,2,50,9,30,2,35,12,15,1,10000,0,0,0,0,1
16569,1,55,9,30,0,65,8,30,1,112500,0,0,0,1,0
16569,1,45,8,15,2,34,9,60,0,112500,0,0,0,1,0
16569,2,45,8,30,0,38,9,15,2,112500,0,0,0,1,0
16569,2,58,9,60,2,49,10,60,1,112500,0,0,0,1,0
16569,2,48,9,60,0,38,11,30,0,112500,0,0,0,1,0
16569,2,40,8,60,1,48,7,15,1,112500,0,0,0,1,0
16569,2,48,7,15,0,33,9,60,0,112500,0,0,0,1,0
16569,1,33,9,60,0,48,8,30,1,112500,0,0,0,1,0
16569,2,65,8,60,0,46,9,30,2,112500,0,0,0,1,0
16590,1,59,23,15,0,41,27,30,1,112500,1,0,0,0,1
16590,2,37,28,60,2,54,26,30,1,112500,1,0,0,0,1
16590,1,46,26,15,0,66,19,15,2,112500,1,0,0,0,1
16590,2,46,25,30,1,34,30,30,0,112500,1,0,0,0,1
16590,1,48,26,15,0,41,35,30,1,112500,1,0,0,0,1
16590,1,46,23,15,2,39,26,15,2,112500,1,0,0,0,1
16590,2,46,19,30,2,41,22,30,1,112500,1,0,0,0,1
16590,1,41,30,15,0,46,23,60,1,112500,1,0,0,0,1
16590,1,48,25,15,1,44,32,15,2,112500,1,0,0,0,1
16617,2,327,69,30,0,385,62,30,1,50000,1,0,0,0,1
16617,2,200,72,60,0,266,62,15,2,50000,1,0,0,0,1
16617,1,266,62,30,0,226,75,15,2,50000,1,0,0,0,1
16617,1,289,83,60,1,340,76,60,2,50000,1,0,0,0,1
16617,1,281,79,60,0,225,91,30,0,50000,1,0,0,0,1
16617,1,281,59,15,1,239,68,60,1,50000,1,0,0,0,1
16617,2,281,59,15,0,197,71,60,0,50000,1,0,0,0,1
16617,1,197,76,60,0,281,69,30,1,50000,1,0,0,0,1
16617,1,269,72,30,2,385,62,60,0,50000,1,0,0,0,1
16684,1,95,43,15,1,127,39,60,2,112500,0,1,0,0,0
16684,2,121,41,60,1,96,56,60,1,112500,0,1,0,0,0
16684,2,121,39,60,0,90,43,30,2,112500,0,1,0,0,0
16684,1,95,56,15,1,127,41,30,0,112500,0,1,0,0,0
16684,2,127,41,30,2,89,45,15,1,112500,0,1,0,0,0
16684,2,141,50,15,2,98,68,30,2,112500,0,1,0,0,0
16684,1,106,48,60,0,141,41,15,2,112500,0,1,0,0,0
16684,2,174,50,30,0,131,58,15,1,112500,0,1,0,0,0
16684,2,121,39,15,1,84,45,30,1,112500,0,1,0,0,0
16690,1,34,4,15,1,46,3,60,2,167500,0,1,0,0,0
16690,1,35,4,60,1,43,3,60,1,167500,0,1,0,0,0
16690,1,43,3,60,0,32,4,30,2,167500,0,1,0,0,0
16690,1,34,4,15,1,46,3,30,0,167500,0,1,0,0,0
16690,1,32,4,15,1,46,3,30,2,167500,0,1,0,0,0
16690,2,35,5,30,2,50,4,15,2,167500,0,1,0,0,0
16690,2,50,3,15,2,38,4,60,0,167500,0,1,0,0,0
16690,2,62,4,30,0,47,5,15,1,167500,0,1,0,0,0
16690,2,43,3,15,1,30,4,30,1,167500,0,1,0,0,0
16863,1,7,6,15,1,10,5,60,2,30000,1,0,0,0,1
16863,2,7,7,60,1,9,5,60,1,30000,1,0,0,0,1
16863,1,9,5,60,0,7,6,30,2,30000,1,0,0,0,1
16863,1,10,5,30,0,7,7,15,1,30000,1,0,0,0,1
16863,1,7,6,15,1,10,5,30,2,30000,1,0,0,0,1
16863,2,7,9,30,2,11,6,15,2,30000,1,0,0,0,1
16863,1,8,6,60,0,11,5,15,2,30000,1,0,0,0,1
16863,1,13,6,30,0,10,7,15,1,30000,1,0,0,0,1
16863,2,6,6,30,1,9,5,15,1,30000,1,0,0,0,1
16907,2,8,3,30,1,12,2,15,0,10000,0,1,0,0,0
16907,2,7,3,60,2,11,2,30,1,10000,0,1,0,0,0
16907,1,9,2,15,0,13,1,15,2,10000,0,1,0,0,0
16907,1,7,3,30,0,9,2,30,1,10000,0,1,0,0,0
16907,2,8,3,30,1,10,2,15,0,10000,0,1,0,0,0
16907,2,8,3,15,2,9,2,15,2,10000,0,1,0,0,0
16907,2,9,1,30,2,8,2,30,1,10000,0,1,0,0,0
16907,2,9,2,60,1,8,3,15,0,10000,0,1,0,0,0
16907,2,9,3,15,2,10,2,15,1,10000,0,1,0,0,0
16926,1,85,42,30,1,121,35,15,0,10000,0,0,0,0,1
16926,1,110,40,30,1,77,44,60,2,10000,0,0,0,0,1
16926,1,96,41,15,0,137,30,15,2,10000,0,0,0,0,1
16926,2,95,39,30,1,71,46,30,0,10000,0,0,0,0,1
16926,1,85,54,30,1,100,40,15,0,10000,0,0,0,0,1
16926,1,80,40,15,2,95,35,15,2,10000,0,0,0,0,1
16926,1,85,35,30,1,95,30,30,2,10000,0,0,0,0,1
16926,2,95,35,60,1,85,47,15,0,10000,0,0,0,0,1
16926,2,90,50,15,2,100,39,15,1,10000,0,0,0,0,1
16927,2,56,15,15,0,39,18,30,1,112500,1,0,0,1,0
16927,1,51,17,30,1,36,19,60,2,112500,1,0,0,1,0
16927,2,64,13,15,2,45,17,15,0,112500,1,0,0,1,0
16927,1,33,20,30,0,44,17,30,1,112500,1,0,0,1,0
16927,1,47,17,15,0,40,23,30,1,112500,1,0,0,1,0
16927,2,37,17,15,2,44,15,15,2,112500,1,0,0,1,0
16927,1,40,15,30,1,44,13,30,2,112500,1,0,0,1,0
16927,2,44,15,60,1,40,20,15,0,112500,1,0,0,1,0
16927,1,47,17,15,1,42,22,15,2,112500,1,0,0,1,0
16929,1,39,13,15,1,29,15,15,2,10000,0,1,0,0,0
16929,1,21,14,60,2,31,10,60,0,10000,0,1,0,0,0
16929,2,32,13,60,0,23,15,15,0,10000,0,1,0,0,0
16929,2,35,11,15,2,44,10,15,1,10000,0,1,0,0,0
16929,2,29,13,60,2,39,10,30,0,10000,0,1,0,0,0
16929,2,24,14,30,1,32,10,15,1,10000,0,1,0,0,0
16929,1,29,13,15,1,36,12,30,0,10000,0,1,0,0,0
16929,1,31,13,30,0,39,10,30,2,10000,0,1,0,0,0
16929,1,27,12,15,1,36,10,60,1,10000,0,1,0,0,0
16930,1,39,6,15,1,29,7,15,2,10000,0,0,0,0,1
16930,2,21,7,60,2,31,5,60,0,10000,0,0,0,0,1
16930,1,23,7,15,0,32,6,60,0,10000,0,0,0,0,1
16930,1,44,5,15,1,35,6,15,2,10000,0,0,0,0,1
16930,1,39,5,30,0,29,7,60,2,10000,0,0,0,0,1
16930,1,32,5,15,1,24,7,30,1,10000,0,0,0,0,1
16930,1,29,7,15,1,36,6,30,0,10000,0,0,0,0,1
16930,1,31,6,30,0,39,5,30,2,10000,0,0,0,0,1
16930,2,36,5,60,1,27,6,15,1,10000,0,0,0,0,1
16971,2,47,8,60,2,35,9,15,1,70000,0,1,0,0,0
16971,1,44,9,60,1,35,12,60,1,70000,0,1,0,0,0
16971,1,44,8,60,0,33,9,30,2,70000,0,1,0,0,0
16971,2,35,12,15,1,47,9,30,0,70000,0,1,0,0,0
16971,1,33,10,15,1,47,9,30,2,70000,0,1,0,0,0
16971,2,36,14,30,2,51,10,15,2,70000,0,1,0,0,0
16971,1,51,9,15,2,39,10,60,0,70000,0,1,0,0,0
16971,2,64,10,30,0,48,12,15,1,70000,0,1,0,0,0
16971,1,31,9,30,1,44,8,15,1,70000,0,1,0,0,0
16989,1,31,6,30,0,36,5,30,1,10000,0,1,0,0,0
16989,2,25,5,15,2,19,6,60,0,10000,0,1,0,0,0
16989,1,25,5,30,0,21,6,15,2,10000,0,1,0,0,0
16989,1,27,7,60,1,32,6,60,2,10000,0,1,0,0,0
16989,1,27,7,60,0,21,8,30,0,10000,0,1,0,0,0
16989,1,27,5,15,1,23,6,60,1,10000,0,1,0,0,0
16989,1,19,6,60,0,27,5,15,0,10000,0,1,0,0,0
16989,2,27,6,30,1,19,7,60,0,10000,0,1,0,0,0
16989,1,36,5,60,0,25,6,30,2,10000,0,1,0,0,0
17037,2,26,8,30,1,22,9,30,0,90000,1,0,0,0,1
17037,2,18,8,15,2,14,9,60,0,90000,1,0,0,0,1
17037,2,15,10,15,2,18,8,30,0,90000,1,0,0,0,1
17037,1,20,11,60,1,23,10,60,2,90000,1,0,0,0,1
17037,1,15,12,30,0,19,10,60,0,90000,1,0,0,0,1
17037,2,16,9,60,1,19,8,15,1,90000,1,0,0,0,1
17037,1,19,8,15,0,13,9,60,0,90000,1,0,0,0,1
17037,1,13,10,60,0,19,9,30,1,90000,1,0,0,0,1
17037,2,26,8,60,0,18,9,30,2,90000,1,0,0,0,1
17107,2,6,1,15,1,4,2,15,2,10000,0,1,0,0,0
17107,1,5,1,60,0,3,2,60,2,10000,0,1,0,0,0
17107,2,5,1,60,0,3,2,15,0,10000,0,1,0,0,0
17107,2,5,2,15,2,7,1,15,1,10000,0,1,0,0,0
17107,1,6,1,30,0,4,2,60,2,10000,0,1,0,0,0
17107,1,5,1,15,1,4,2,30,1,10000,0,1,0,0,0
17107,1,5,1,30,0,4,2,15,1,10000,0,1,0,0,0
17107,1,5,2,30,0,6,1,30,2,10000,0,1,0,0,0
17107,2,5,1,60,1,4,2,15,1,10000,0,1,0,0,0
17159,1,14,4,15,1,20,3,60,1,10000,0,1,0,0,0
17159,2,17,4,60,1,22,3,15,0,10000,0,1,0,0,0
17159,1,16,3,30,0,15,4,60,2,10000,0,1,0,0,0
17159,2,18,3,60,0,15,4,15,0,10000,0,1,0,0,0
17159,2,18,4,15,0,20,3,15,0,10000,0,1,0,0,0
17159,1,18,3,15,0,16,4,30,1,10000,0,1,0,0,0
17159,2,13,4,15,2,16,3,15,2,10000,0,1,0,0,0
17159,1,12,4,30,2,16,3,60,2,10000,0,1,0,0,0
17159,1,11,5,15,1,15,3,30,2,10000,0,1,0,0,0
17169,2,23,9,15,2,31,8,15,1,50000,0,0,0,0,1
17169,2,17,8,60,2,24,6,60,0,50000,0,0,0,0,1
17169,2,26,7,60,0,18,9,15,0,50000,0,0,0,0,1
17169,2,28,7,15,2,35,6,15,1,50000,0,0,0,0,1
17169,2,23,8,60,2,31,6,30,0,50000,0,0,0,0,1
17169,1,19,8,30,1,26,6,15,1,50000,0,0,0,0,1
17169,2,23,8,15,1,28,7,30,0,50000,0,0,0,0,1
17169,2,31,6,30,2,25,8,30,0,50000,0,0,0,0,1
17169,1,21,7,15,1,28,6,60,1,50000,0,0,0,0,1
17177,1,92,29,30,1,131,24,15,0,70000,0,0,0,1,0
17177,2,120,27,30,1,84,30,60,2,70000,0,0,0,1,0
17177,2,148,21,15,2,104,28,15,0,70000,0,0,0,1,0
17177,2,103,26,30,1,77,31,30,0,70000,0,0,0,1,0
17177,1,108,27,15,0,92,37,30,1,70000,0,0,0,1,0
17177,2,103,24,15,2,87,28,15,2,70000,0,0,0,1,0
17177,2,103,21,30,2,92,24,30,1,70000,0,0,0,1,0
17177,2,103,24,60,1,92,32,15,0,70000,0,0,0,1,0
17177,2,97,34,15,2,108,26,15,1,70000,0,0,0,1,0
17187,1,274,41,30,1,233,45,30,0,50000,0,0,0,0,1
17187,2,190,41,15,2,142,47,60,0,50000,0,0,0,0,1
17187,2,161,49,15,2,190,41,30,0,50000,0,0,0,0,1
17187,2,243,49,60,2,206,54,60,1,50000,0,0,0,0,1
17187,2,200,52,60,0,160,59,30,0,50000,0,0,0,0,1
17187,2,170,45,60,1,200,39,15,1,50000,0,0,0,0,1
17187,1,200,39,15,0,140,46,60,0,50000,0,0,0,0,1
17187,2,200,45,30,1,140,50,60,0,50000,0,0,0,0,1
17187,1,274,41,60,0,192,47,30,2,50000,0,0,0,0,1
17190,1,12,2,15,1,9,3,15,2,10000,0,1,0,0,0
17190,1,9,1,60,0,6,2,60,2,10000,0,1,0,0,0
17190,2,10,1,60,0,7,2,15,0,10000,0,1,0,0,0
17190,1,13,1,15,1,10,2,15,2,10000,0,1,0,0,0
17190,2,9,2,60,2,12,1,30,0,10000,0,1,0,0,0
17190,1,10,1,15,1,7,2,30,1,10000,0,1,0,0,0
17190,2,8,2,15,1,11,1,30,0,10000,0,1,0,0,0
17190,2,9,2,30,0,12,1,30,2,10000,0,1,0,0,0
17190,1,8,2,15,1,11,1,60,1,10000,0,1,0,0,0
17230,2,82,25,60,1,57,29,15,1,30000,0,0,0,0,1
17230,1,92,28,15,0,69,36,60,1,30000,0,0,0,0,1
17230,2,61,27,60,2,67,24,30,0,30000,0,0,0,0,1
17230,2,75,24,60,0,63,31,15,0,30000,0,0,0,0,1
17230,2,73,28,15,0,82,25,15,0,30000,0,0,0,0,1
17230,2,67,28,30,1,75,25,15,0,30000,0,0,0,0,1
17230,1,67,25,15,2,54,30,15,2,30000,0,0,0,0,1
17230,1,51,31,30,2,67,28,60,2,30000,0,0,0,0,1
17230,2,64,32,30,2,45,41,15,1,30000,0,0,0,0,1
17443,2,94,20,60,2,71,22,15,1,10000,0,0,0,0,1
17443,1,89,22,60,1,71,29,60,1,10000,0,0,0,0,1
17443,1,89,20,60,0,67,22,30,2,10000,0,0,0,0,1
17443,1,94,22,30,0,71,29,15,1,10000,0,0,0,0,1
17443,1,66,24,15,1,94,22,30,2,10000,0,0,0,0,1
17443,2,73,35,30,2,104,26,15,2,10000,0,0,0,0,1
17443,1,78,25,60,0,104,22,15,2,10000,0,0,0,0,1
17443,2,129,26,30,0,97,30,15,1,10000,0,0,0,0,1
17443,2,89,20,15,1,62,23,30,1,10000,0,0,0,0,1
17525,1,18,2,15,1,25,1,60,1,112500,1,1,0,0,0
17525,2,21,3,60,1,29,2,15,0,112500,1,1,0,0,0
17525,1,21,1,30,0,19,2,60,2,112500,1,1,0,0,0
17525,1,20,2,15,0,23,1,60,0,112500,1,1,0,0,0
17525,1,25,1,15,0,23,2,15,0,112500,1,1,0,0,0
17525,2,21,2,30,1,23,1,15,0,112500,1,1,0,0,0
17525,2,21,1,15,2,17,2,15,2,112500,1,1,0,0,0
17525,1,16,3,30,2,21,2,60,2,112500,1,1,0,0,0
17525,2,20,2,30,2,14,3,15,1,112500,1,1,0,0,0
17600,1,98,40,15,1,73,46,15,2,50000,0,0,0,0,1
17600,1,77,31,60,0,54,41,60,2,50000,0,0,0,0,1
17600,2,81,38,60,0,57,44,15,0,50000,0,0,0,0,1
17600,1,88,33,15,2,110,30,15,1,50000,0,0,0,0,1
17600,1,98,30,30,0,73,40,60,2,50000,0,0,0,0,1
17600,2,61,41,30,1,81,31,15,1,50000,0,0,0,0,1
17600,2,71,40,15,1,89,35,30,0,50000,0,0,0,0,1
17600,1,78,39,30,0,98,30,30,2,50000,0,0,0,0,1
17600,2,89,30,60,1,67,36,15,1,50000,0,0,0,0,1
17609,1,57,23,30,1,82,19,15,0,70000,1,0,0,0,1
17609,1,75,22,30,1,52,24,60,2,70000,1,0,0,0,1
17609,2,92,17,15,2,65,22,15,0,70000,1,0,0,0,1
17609,1,48,26,30,0,64,21,30,1,70000,1,0,0,0,1
17609,2,57,30,30,1,67,22,15,0,70000,1,0,0,0,1
17609,1,64,19,15,2,54,22,15,2,70000,1,0,0,0,1
17609,2,64,17,30,2,58,19,30,1,70000,1,0,0,0,1
17609,1,58,26,15,0,64,19,60,1,70000,1,0,0,0,1
17609,1,67,21,15,1,61,28,15,2,70000,1,0,0,0,1
17645,2,48,6,30,1,41,7,30,0,90000,1,0,0,0,1
17645,2,25,7,60,0,33,6,15,2,90000,1,0,0,0,1
17645,2,28,7,15,2,33,6,30,0,90000,1,0,0,0,1
17645,1,36,8,60,1,43,7,60,2,90000,1,0,0,0,1
17645,2,35,7,60,0,28,9,30,0,90000,1,0,0,0,1
17645,2,35,6,15,1,30,7,60,1,90000,1,0,0,0,1
17645,2,35,6,15,0,25,7,60,0,90000,1,0,0,0,1
17645,2,25,8,60,0,35,7,30,1,90000,1,0,0,0,1
17645,2,48,6,60,0,34,7,30,2,90000,1,0,0,0,1
17655,2,62,37,15,2,83,32,15,1,137500,0,0,0,0,1
17655,2,45,33,60,2,65,26,60,0,137500,0,0,0,0,1
17655,1,48,36,15,0,68,31,60,0,137500,0,0,0,0,1
17655,1,94,24,15,1,75,27,15,2,137500,0,0,0,0,1
17655,2,62,33,60,2,83,24,30,0,137500,0,0,0,0,1
17655,1,51,33,30,1,68,26,15,1,137500,0,0,0,0,1
17655,2,60,33,15,1,76,28,30,0,137500,0,0,0,0,1
17655,1,66,32,30,0,83,24,30,2,137500,0,0,0,0,1
17655,1,57,29,15,1,76,24,60,1,137500,0,0,0,0,1
17669,1,2,2,15,1,3,1,60,2,70000,0,0,0,0,1
17669,2,2,2,60,1,3,1,60,1,70000,0,0,0,0,1
17669,2,2,2,30,2,3,1,60,0,70000,0,0,0,0,1
17669,2,2,2,15,1,3,1,30,0,70000,0,0,0,0,1
17669,2,3,1,30,2,2,2,15,1,70000,0,0,0,0,1
17669,2,2,2,30,2,3,1,15,2,70000,0,0,0,0,1
17669,2,3,1,15,2,2,2,60,0,70000,0,0,0,0,1
17669,1,4,1,30,0,3,2,15,1,70000,0,0,0,0,1
17669,1,3,1,15,1,2,2,30,1,70000,0,0,0,0,1
17710,2,35,13,15,2,46,11,15,1,50000,0,1,0,0,0
17710,1,36,9,60,0,25,11,60,2,50000,0,1,0,0,0
17710,2,38,10,60,0,27,12,15,0,50000,0,1,0,0,0
17710,1,52,8,15,1,42,9,15,2,50000,0,1,0,0,0
17710,2,35,11,60,2,46,8,30,0,50000,0,1,0,0,0
17710,1,38,9,15,1,29,11,30,1,50000,0,1,0,0,0
17710,2,42,10,30,0,34,11,15,1,50000,0,1,0,0,0
17710,2,46,8,30,2,37,11,30,0,50000,0,1,0,0,0
17710,1,32,10,15,1,42,8,60,1,50000,0,1,0,0,0
17717,2,82,14,60,1,57,16,15,1,50000,1,0,0,0,1
17717,1,92,16,15,0,69,21,60,1,50000,1,0,0,0,1
17717,2,61,16,60,2,67,14,30,0,50000,1,0,0,0,1
17717,1,75,14,60,0,63,18,15,0,50000,1,0,0,0,1
17717,1,82,14,15,0,73,16,15,0,50000,1,0,0,0,1
17717,1,75,14,15,0,67,16,30,1,50000,1,0,0,0,1
17717,2,54,17,15,2,67,14,15,2,50000,1,0,0,0,1
17717,1,51,17,30,2,67,16,60,2,50000,1,0,0,0,1
17717,1,64,18,30,2,45,24,15,1,50000,1,0,0,0,1
17727,1,57,16,15,1,82,14,60,1,10000,1,0,0,0,1
17727,2,92,16,15,0,69,21,60,1,10000,1,0,0,0,1
17727,1,67,14,30,0,61,16,60,2,10000,1,0,0,0,1
17727,1,63,18,15,0,75,14,60,0,10000,1,0,0,0,1
17727,1,73,16,15,0,82,14,15,0,10000,1,0,0,0,1
17727,2,67,16,30,1,75,14,15,0,10000,1,0,0,0,1
17727,2,67,14,15,2,54,17,15,2,10000,1,0,0,0,1
17727,1,51,17,30,2,67,16,60,2,10000,1,0,0,0,1
17727,1,45,24,15,1,64,18,30,2,10000,1,0,0,0,1
17739,1,205,59,15,0,143,71,30,1,90000,0,0,0,0,1
17739,2,131,74,60,2,187,67,30,1,90000,0,0,0,0,1
17739,2,231,50,15,2,162,68,15,0,90000,0,0,0,0,1
17739,1,120,77,30,0,160,64,30,1,90000,0,0,0,0,1
17739,1,169,67,15,0,144,91,30,1,90000,0,0,0,0,1
17739,1,160,59,15,2,136,68,15,2,90000,0,0,0,0,1
17739,2,160,50,30,2,144,58,30,1,90000,0,0,0,0,1
17739,1,160,59,60,1,144,79,15,0,90000,0,0,0,0,1
17739,2,152,84,15,2,169,64,15,1,90000,0,0,0,0,1
17779,1,41,21,15,1,55,19,60,2,70000,1,0,0,0,1
17779,1,52,20,60,1,42,27,60,1,70000,1,0,0,0,1
17779,1,52,19,60,0,39,21,30,2,70000,1,0,0,0,1
17779,2,41,27,15,1,55,20,30,0,70000,1,0,0,0,1
17779,2,55,20,30,2,39,22,15,1,70000,1,0,0,0,1
17779,1,61,24,15,2,43,32,30,2,70000,1,0,0,0,1
17779,2,61,20,15,2,46,23,60,0,70000,1,0,0,0,1
17779,1,75,24,30,0,57,28,15,1,70000,1,0,0,0,1
17779,2,37,22,30,1,52,19,15,1,70000,1,0,0,0,1
17788,2,91,27,15,2,122,24,15,1,50000,0,0,0,0,1
17788,2,67,24,60,2,95,19,60,0,50000,0,0,0,0,1
17788,1,70,26,15,0,101,23,60,0,50000,0,0,0,0,1
17788,2,110,20,15,2,138,18,15,1,50000,0,0,0,0,1
17788,2,91,24,60,2,122,18,30,0,50000,0,0,0,0,1
17788,2,76,24,30,1,101,19,15,1,50000,0,0,0,0,1
17788,1,89,24,15,1,111,21,30,0,50000,0,0,0,0,1
17788,2,122,18,30,2,98,23,30,0,50000,0,0,0,0,1
17788,1,83,21,15,1,111,18,60,1,50000,0,0,0,0,1
17834,1,40,5,30,0,47,4,30,1,50000,0,1,0,0,0
17834,1,24,5,60,0,32,4,15,2,50000,0,1,0,0,0
17834,1,32,4,30,0,28,5,15,2,50000,0,1,0,0,0
17834,2,41,5,60,2,35,6,60,1,50000,0,1,0,0,0
17834,2,34,5,60,0,27,6,30,0,50000,0,1,0,0,0
