chid,alt,id,choice,available,env,post,cm,lnb,age,vcost,kcost
463,8.0,156,False,0.0,regulated,0.0,1.0,1.0,-0.9,5.159401,6.16
463,9.0,156,False,0.0,regulated,1.0,1.0,1.0,-0.9,3.663017,22.4245
463,10.0,156,False,1.0,regulated,0.0,0.0,0.0,-0.9,9.51563,0.0
463,11.0,156,False,1.0,regulated,0.0,1.0,0.0,-0.9,8.384087,1.33
463,12.0,156,False,1.0,regulated,1.0,1.0,0.0,-0.9,3.921672,18.375
463,13.0,156,False,0.0,regulated,1.0,1.0,0.0,-0.9,0.0,0.0
463,14.0,156,True,1.0,regulated,1.0,0.0,0.0,-0.9,3.92568,17.045
463,15.0,156,False,1.0,regulated,1.0,0.0,0.0,-0.9,7.615283,3.115
464,1.0,156,False,0.0,regulated,0.0,1.0,1.0,-1.0,0.0,0.0
464,2.0,156,False,0.0,regulated,0.0,1.0,0.0,-1.0,0.0,0.0
464,3.0,156,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
464,4.0,156,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
464,5.0,156,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
464,6.0,156,False,0.0,regulated,1.0,0.0,1.0,-1.0,0.0,0.0
464,7.0,156,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
464,8.0,156,False,0.0,regulated,0.0,1.0,1.0,-1.0,5.002109,6.51
464,9.0,156,False,0.0,regulated,1.0,1.0,1.0,-1.0,3.580656,22.638
464,10.0,156,False,1.0,regulated,0.0,0.0,0.0,-1.0,9.029103,0.0
464,11.0,156,False,1.0,regulated,0.0,1.0,0.0,-1.0,7.977911,1.33
464,12.0,156,False,1.0,regulated,1.0,1.0,0.0,-1.0,3.788657,18.2175
464,13.0,156,False,0.0,regulated,1.0,1.0,0.0,-1.0,0.0,0.0
464,14.0,156,True,1.0,regulated,1.0,0.0,0.0,-1.0,3.721262,16.8875
464,15.0,156,False,1.0,regulated,1.0,0.0,0.0,-1.0,7.229649,2.73
465,1.0,157,False,0.0,regulated,0.0,1.0,1.0,-1.2,11.71682,12.792
465,2.0,157,False,1.0,regulated,0.0,1.0,0.0,-1.2,16.61459,7.9335
465,3.0,157,False,0.0,regulated,0.0,0.0,1.0,-1.2,14.483,4.8585
465,4.0,157,False,1.0,regulated,0.0,0.0,1.0,-1.2,14.00224,8.0565
465,5.0,157,False,1.0,regulated,0.0,0.0,1.0,-1.2,12.98118,10.7625
465,6.0,157,False,1.0,regulated,1.0,0.0,1.0,-1.2,8.127533,39.3969
465,7.0,157,False,0.0,regulated,0.0,0.0,1.0,-1.2,0.0,0.0
465,8.0,157,False,0.0,regulated,0.0,1.0,1.0,-1.2,0.0,0.0
465,9.0,157,False,0.0,regulated,1.0,1.0,1.0,-1.2,0.0,0.0
465,10.0,157,False,1.0,regulated,0.0,0.0,0.0,-1.2,20.42113,0.0
465,11.0,157,False,0.0,regulated,0.0,1.0,0.0,-1.2,0.0,0.0
465,12.0,157,False,0.0,regulated,1.0,1.0,0.0,-1.2,0.0,0.0
465,13.0,157,False,0.0,regulated,1.0,1.0,0.0,-1.2,0.0,0.0
465,14.0,157,True,1.0,regulated,1.0,0.0,0.0,-1.2,8.386845,30.1227
465,15.0,157,False,1.0,regulated,1.0,0.0,0.0,-1.2,16.65296,3.075
466,1.0,158,False,0.0,public,0.0,1.0,1.0,-0.5,0.0,0.0
466,2.0,158,False,1.0,public,0.0,1.0,0.0,-0.5,2.014233,0.7055
466,3.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
466,4.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
466,5.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
466,6.0,158,False,0.0,public,1.0,0.0,1.0,-0.5,0.0,0.0
466,7.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,1.575296,1.2665
466,8.0,158,False,0.0,public,0.0,1.0,1.0,-0.5,1.343821,2.4905
466,9.0,158,False,0.0,public,1.0,1.0,1.0,-0.5,1.04356,8.0393
466,10.0,158,True,1.0,public,0.0,0.0,0.0,-0.5,2.509013,0.0
466,11.0,158,False,1.0,public,0.0,1.0,0.0,-0.5,2.202268,1.224
466,12.0,158,False,1.0,public,1.0,1.0,0.0,-0.5,1.114996,6.987
466,13.0,158,False,0.0,public,1.0,1.0,0.0,-0.5,0.0,0.0
466,14.0,158,False,1.0,public,1.0,0.0,0.0,-0.5,1.165053,5.763
466,15.0,158,False,1.0,public,1.0,0.0,0.0,-0.5,1.997926,2.1845
467,1.0,158,False,0.0,public,0.0,1.0,1.0,-0.5,0.0,0.0
467,2.0,158,False,1.0,public,0.0,1.0,0.0,-0.5,3.951185,0.7055
467,3.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
467,4.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
467,5.0,158,False,0.0,public,0.0,0.0,1.0,-0.5,0.0,0.0
467,6.0,158,False,0.0,public,1.0,0.0,1.0,-0.5,0.0,0.0
467,7.0,158,True,1.0,public,0.0,0.0,1.0,-0.5,2.36158,1.275
467,8.0,158,False,1.0,public,0.0,1.0,1.0,-0.5,1.812955,2.499
467,9.0,158,False,1.0,public,1.0,1.0,1.0,-0.5,1.13267,9.05675
467,10.0,158,False,1.0,public,0.0,0.0,0.0,-0.5,4.928946,0.0
467,11.0,158,False,1.0,public,0.0,1.0,0.0,-0.5,4.232453,1.224
467,12.0,158,False,1.0,public,1.0,1.0,0.0,-0.5,1.459544,8.2297
467,13.0,158,False,0.0,public,1.0,1.0,0.0,-0.5,0.0,0.0
467,14.0,158,False,1.0,public,1.0,0.0,0.0,-0.5,1.523207,7.0057
467,15.0,158,False,1.0,public,1.0,0.0,0.0,-0.5,3.894351,2.21
468,1.0,159,False,0.0,public,0.0,1.0,1.0,-0.9,0.0,0.0
468,2.0,159,False,1.0,public,0.0,1.0,0.0,-0.9,3.591983,1.4688
468,3.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
468,4.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
468,5.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
468,6.0,159,False,0.0,public,1.0,0.0,1.0,-0.9,0.0,0.0
468,7.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,2.79157,2.3715
468,8.0,159,False,0.0,public,0.0,1.0,1.0,-0.9,2.392518,3.5955
468,9.0,159,False,0.0,public,1.0,1.0,1.0,-0.9,1.766055,12.6072
468,10.0,159,True,1.0,public,0.0,0.0,0.0,-0.9,4.394648,0.0
468,11.0,159,False,1.0,public,0.0,1.0,0.0,-0.9,3.863758,1.224
468,12.0,159,False,1.0,public,1.0,1.0,0.0,-0.9,1.878488,10.62432
468,13.0,159,False,0.0,public,1.0,1.0,0.0,-0.9,0.0,0.0
468,14.0,159,False,1.0,public,1.0,0.0,0.0,-0.9,1.920762,9.40032
468,15.0,159,False,1.0,public,1.0,0.0,0.0,-0.9,3.519842,2.4021
469,1.0,159,False,0.0,public,0.0,1.0,1.0,-0.9,0.0,0.0
469,2.0,159,False,1.0,public,0.0,1.0,0.0,-0.9,3.792216,1.4688
469,3.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
469,4.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
469,5.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
469,6.0,159,False,0.0,public,1.0,0.0,1.0,-0.9,0.0,0.0
469,7.0,159,False,0.0,public,0.0,0.0,1.0,-0.9,3.013141,2.4939
469,8.0,159,False,0.0,public,0.0,1.0,1.0,-0.9,2.574662,3.7179
469,9.0,159,False,0.0,public,1.0,1.0,1.0,-0.9,1.890293,13.16259
469,10.0,159,True,1.0,public,0.0,0.0,0.0,-0.9,4.734242,0.0
469,11.0,159,False,1.0,public,0.0,1.0,0.0,-0.9,4.153736,1.224
469,12.0,159,False,1.0,public,1.0,1.0,0.0,-0.9,2.006258,11.08026
469,13.0,159,False,0.0,public,1.0,1.0,0.0,-0.9,0.0,0.0
469,14.0,159,False,1.0,public,1.0,0.0,0.0,-0.9,2.073333,9.85626
469,15.0,159,False,1.0,public,1.0,0.0,0.0,-0.9,3.710176,2.4174
470,1.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
470,2.0,160,False,0.0,public,0.0,1.0,0.0,0.2,0.0,0.0
470,3.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
470,4.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
470,5.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
470,6.0,160,False,0.0,public,1.0,0.0,1.0,0.2,0.0,0.0
470,7.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
470,8.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
470,9.0,160,False,0.0,public,1.0,1.0,1.0,0.2,0.0,0.0
470,10.0,160,False,1.0,public,0.0,0.0,0.0,0.2,12.23578,0.0
470,11.0,160,False,0.0,public,0.0,1.0,0.0,0.2,6.265491,1.353
470,12.0,160,False,0.0,public,1.0,1.0,0.0,0.2,3.039482,14.58288
470,13.0,160,False,1.0,public,1.0,1.0,0.0,0.2,5.158234,3.9852
470,14.0,160,True,1.0,public,1.0,0.0,0.0,0.2,3.572143,14.22372
470,15.0,160,False,0.0,public,1.0,0.0,0.0,0.2,0.0,0.0
471,1.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
471,2.0,160,False,0.0,public,0.0,1.0,0.0,0.2,0.0,0.0
471,3.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
471,4.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
471,5.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
471,6.0,160,False,0.0,public,1.0,0.0,1.0,0.2,0.0,0.0
471,7.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
471,8.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
471,9.0,160,False,0.0,public,1.0,1.0,1.0,0.2,0.0,0.0
471,10.0,160,False,1.0,public,0.0,0.0,0.0,0.2,13.00291,0.0
471,11.0,160,False,0.0,public,0.0,1.0,0.0,0.2,6.647791,1.353
471,12.0,160,False,0.0,public,1.0,1.0,0.0,0.2,3.216248,16.11054
471,13.0,160,False,1.0,public,1.0,1.0,0.0,0.2,5.494243,4.0344
471,14.0,160,True,1.0,public,1.0,0.0,0.0,0.2,3.802372,15.88422
471,15.0,160,False,0.0,public,1.0,0.0,0.0,0.2,0.0,0.0
472,1.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
472,2.0,160,False,0.0,public,0.0,1.0,0.0,0.2,0.0,0.0
472,3.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
472,4.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
472,5.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
472,6.0,160,False,0.0,public,1.0,0.0,1.0,0.2,0.0,0.0
472,7.0,160,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
472,8.0,160,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
472,9.0,160,False,0.0,public,1.0,1.0,1.0,0.2,0.0,0.0
472,10.0,160,False,1.0,public,0.0,0.0,0.0,0.2,16.46885,0.0
472,11.0,160,False,0.0,public,0.0,1.0,0.0,0.2,8.373534,1.353
472,12.0,160,False,0.0,public,1.0,1.0,0.0,0.2,3.096155,18.0072
472,13.0,160,False,1.0,public,1.0,1.0,0.0,0.2,6.931506,4.059
472,14.0,160,True,1.0,public,1.0,0.0,0.0,0.2,4.694886,16.6542
472,15.0,160,False,0.0,public,1.0,0.0,0.0,0.2,0.0,0.0
473,1.0,161,False,1.0,public,0.0,1.0,1.0,-0.6,18.169,16.5215
473,2.0,161,False,1.0,public,0.0,1.0,0.0,-0.6,28.78824,10.6395
473,3.0,161,False,1.0,public,0.0,0.0,1.0,-0.6,22.5017,5.882
473,4.0,161,False,1.0,public,0.0,0.0,1.0,-0.6,21.4401,9.688
473,5.0,161,False,1.0,public,0.0,0.0,1.0,-0.6,19.6559,12.8885
473,6.0,161,False,1.0,public,1.0,0.0,1.0,-0.6,9.518458,49.8586
473,7.0,161,False,0.0,public,0.0,0.0,1.0,-0.6,0.0,0.0
473,8.0,161,False,0.0,public,0.0,1.0,1.0,-0.6,0.0,0.0
473,9.0,161,False,0.0,public,1.0,1.0,1.0,-0.6,0.0,0.0
473,10.0,161,False,1.0,public,0.0,0.0,0.0,-0.6,35.68408,0.0
473,11.0,161,False,0.0,public,0.0,1.0,0.0,-0.6,0.0,0.0
473,12.0,161,False,0.0,public,1.0,1.0,0.0,-0.6,0.0,0.0
473,13.0,161,False,0.0,public,1.0,1.0,0.0,-0.6,0.0,0.0
473,14.0,161,True,1.0,public,1.0,0.0,0.0,-0.6,10.54272,40.02355
473,15.0,161,False,1.0,public,1.0,0.0,0.0,-0.6,29.62646,3.5465
474,1.0,162,False,0.0,public,0.0,1.0,1.0,-1.2,0.0,0.0
474,2.0,162,False,0.0,public,0.0,1.0,0.0,-1.2,0.0,0.0
474,3.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
474,4.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
474,5.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
474,6.0,162,False,0.0,public,1.0,0.0,1.0,-1.2,0.0,0.0
474,7.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
474,8.0,162,False,0.0,public,0.0,1.0,1.0,-1.2,0.0,0.0
474,9.0,162,False,0.0,public,1.0,1.0,1.0,-1.2,0.0,0.0
474,10.0,162,False,1.0,public,0.0,0.0,0.0,-1.2,81.08814,0.0
474,11.0,162,False,1.0,public,0.0,1.0,0.0,-1.2,65.67513,1.3541
474,12.0,162,False,0.0,public,1.0,1.0,0.0,-1.2,0.0,0.0
474,13.0,162,False,0.0,public,1.0,1.0,0.0,-1.2,0.0,0.0
474,14.0,162,True,1.0,public,1.0,0.0,0.0,-1.2,23.46147,87.31483
474,15.0,162,False,1.0,public,1.0,0.0,0.0,-1.2,67.15011,5.2933
475,1.0,162,False,0.0,public,0.0,1.0,1.0,-1.2,0.0,0.0
475,2.0,162,False,0.0,public,0.0,1.0,0.0,-1.2,0.0,0.0
475,3.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
475,4.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
475,5.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
475,6.0,162,False,0.0,public,1.0,0.0,1.0,-1.2,0.0,0.0
475,7.0,162,False,0.0,public,0.0,0.0,1.0,-1.2,0.0,0.0
475,8.0,162,False,0.0,public,0.0,1.0,1.0,-1.2,0.0,0.0
475,9.0,162,False,0.0,public,1.0,1.0,1.0,-1.2,0.0,0.0
475,10.0,162,False,1.0,public,0.0,0.0,0.0,-1.2,53.66925,0.0
475,11.0,162,False,1.0,public,0.0,1.0,0.0,-1.2,43.78487,1.3464
475,12.0,162,False,0.0,public,1.0,1.0,0.0,-1.2,0.0,0.0
475,13.0,162,False,0.0,public,1.0,1.0,0.0,-1.2,0.0,0.0
475,14.0,162,True,1.0,public,1.0,0.0,0.0,-1.2,16.80729,84.30912
475,15.0,162,False,1.0,public,1.0,0.0,0.0,-1.2,44.99337,5.1408
476,1.0,163,False,1.0,public,0.0,1.0,1.0,0.5,3.133877,4.5675
476,2.0,163,False,1.0,public,0.0,1.0,0.0,0.5,4.114139,2.5875
476,3.0,163,False,1.0,public,0.0,0.0,1.0,0.5,3.884691,1.98
476,4.0,163,False,0.0,public,0.0,0.0,1.0,0.5,3.726033,4.545
476,5.0,163,False,1.0,public,0.0,0.0,1.0,0.5,3.475172,6.075
476,6.0,163,False,1.0,public,1.0,0.0,1.0,0.5,2.322205,16.5825
476,7.0,163,False,0.0,public,0.0,0.0,1.0,0.5,0.0,0.0
476,8.0,163,False,0.0,public,0.0,1.0,1.0,0.5,0.0,0.0
476,9.0,163,False,0.0,public,1.0,1.0,1.0,0.5,0.0,0.0
476,10.0,163,True,1.0,public,0.0,0.0,0.0,0.5,5.01723,0.0
476,11.0,163,False,0.0,public,0.0,1.0,0.0,0.5,0.0,0.0
476,12.0,163,False,0.0,public,1.0,1.0,0.0,0.5,0.0,0.0
476,13.0,163,False,0.0,public,1.0,1.0,0.0,0.5,0.0,0.0
476,14.0,163,False,1.0,public,1.0,0.0,0.0,0.5,2.915219,10.5075
476,15.0,163,False,1.0,public,1.0,0.0,0.0,0.5,3.911521,1.98
477,1.0,163,False,1.0,public,0.0,1.0,1.0,0.4,2.914572,4.5675
477,2.0,163,False,1.0,public,0.0,1.0,0.0,0.4,3.805742,2.5875
477,3.0,163,False,1.0,public,0.0,0.0,1.0,0.4,3.613369,1.98
477,4.0,163,False,0.0,public,0.0,0.0,1.0,0.4,3.464047,4.545
477,5.0,163,False,1.0,public,0.0,0.0,1.0,0.4,3.230453,6.075
477,6.0,163,False,1.0,public,1.0,0.0,1.0,0.4,2.160889,16.6995
477,7.0,163,False,0.0,public,0.0,0.0,1.0,0.4,0.0,0.0
477,8.0,163,False,0.0,public,0.0,1.0,1.0,0.4,0.0,0.0
477,9.0,163,False,0.0,public,1.0,1.0,1.0,0.4,0.0,0.0
477,10.0,163,True,1.0,public,0.0,0.0,0.0,0.4,4.671889,0.0
477,11.0,163,False,0.0,public,0.0,1.0,0.0,0.4,0.0,0.0
477,12.0,163,False,0.0,public,1.0,1.0,0.0,0.4,0.0,0.0
477,13.0,163,False,0.0,public,1.0,1.0,0.0,0.4,0.0,0.0
477,14.0,163,False,1.0,public,1.0,0.0,0.0,0.4,2.703142,10.6245
477,15.0,163,False,1.0,public,1.0,0.0,0.0,0.4,3.781478,1.98
478,1.0,163,False,1.0,public,0.0,1.0,1.0,0.2,3.573451,4.8129
478,2.0,163,False,1.0,public,0.0,1.0,0.0,0.2,4.559603,2.7352
478,3.0,163,False,1.0,public,0.0,0.0,1.0,0.2,4.430695,2.0777
478,4.0,163,False,0.0,public,0.0,0.0,1.0,0.2,4.253463,4.8129
478,5.0,163,False,1.0,public,0.0,0.0,1.0,0.2,3.965752,6.4435
478,6.0,163,False,1.0,public,1.0,0.0,1.0,0.2,2.619564,18.50994
478,7.0,163,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
478,8.0,163,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
478,9.0,163,False,0.0,public,1.0,1.0,1.0,0.2,0.0,0.0
478,10.0,163,True,1.0,public,0.0,0.0,0.0,0.2,5.754239,0.0
478,11.0,163,False,0.0,public,0.0,1.0,0.0,0.2,0.0,0.0
478,12.0,163,False,0.0,public,1.0,1.0,0.0,0.2,0.0,0.0
478,13.0,163,False,0.0,public,1.0,1.0,0.0,0.2,0.0,0.0
478,14.0,163,False,1.0,public,1.0,0.0,0.0,0.2,2.533141,12.56088
478,15.0,163,False,1.0,public,1.0,0.0,0.0,0.2,4.523654,2.0777
479,1.0,163,False,1.0,public,0.0,1.0,1.0,0.2,3.336144,4.8129
479,2.0,163,False,1.0,public,0.0,1.0,0.0,0.2,4.22593,2.7352
479,3.0,163,False,1.0,public,0.0,0.0,1.0,0.2,4.135293,2.0777
479,4.0,163,False,0.0,public,0.0,0.0,1.0,0.2,3.975291,4.8129
479,5.0,163,False,1.0,public,0.0,0.0,1.0,0.2,3.708574,6.4435
479,6.0,163,False,1.0,public,1.0,0.0,1.0,0.2,2.475368,18.43893
479,7.0,163,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
479,8.0,163,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
479,9.0,163,False,0.0,public,1.0,1.0,1.0,0.2,0.0,0.0
479,10.0,163,True,1.0,public,0.0,0.0,0.0,0.2,5.33433,0.0
479,11.0,163,False,0.0,public,0.0,1.0,0.0,0.2,0.0,0.0
479,12.0,163,False,0.0,public,1.0,1.0,0.0,0.2,0.0,0.0
479,13.0,163,False,0.0,public,1.0,1.0,0.0,0.2,0.0,0.0
479,14.0,163,False,1.0,public,1.0,0.0,0.0,0.2,3.113437,11.99543
479,15.0,163,False,1.0,public,1.0,0.0,0.0,0.2,4.191022,2.0777
480,1.0,164,False,1.0,public,0.0,1.0,1.0,0.6,2.953231,3.5376
480,2.0,164,False,1.0,public,0.0,1.0,0.0,0.6,4.064213,1.8832
480,3.0,164,False,1.0,public,0.0,0.0,1.0,0.6,3.635232,1.6544
480,4.0,164,False,0.0,public,0.0,0.0,1.0,0.6,3.535223,3.9776
480,5.0,164,False,1.0,public,0.0,0.0,1.0,0.6,3.286894,5.368
480,6.0,164,False,1.0,public,1.0,0.0,1.0,0.6,2.188564,14.77872
480,7.0,164,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
480,8.0,164,False,0.0,public,0.0,1.0,1.0,0.6,0.0,0.0
480,9.0,164,False,0.0,public,1.0,1.0,1.0,0.6,0.0,0.0
480,10.0,164,True,1.0,public,0.0,0.0,0.0,0.6,4.966587,0.0
480,11.0,164,False,0.0,public,0.0,1.0,0.0,0.6,0.0,0.0
480,12.0,164,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
480,13.0,164,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
480,14.0,164,False,1.0,public,1.0,0.0,0.0,0.6,2.12311,9.80672
480,15.0,164,False,1.0,public,1.0,0.0,0.0,0.6,3.946574,1.8656
481,1.0,164,False,1.0,public,0.0,1.0,1.0,0.6,3.052604,3.5376
481,2.0,164,False,1.0,public,0.0,1.0,0.0,0.6,4.20159,1.8832
481,3.0,164,False,1.0,public,0.0,0.0,1.0,0.6,3.758123,1.6544
481,4.0,164,False,0.0,public,0.0,0.0,1.0,0.6,3.653186,3.9776
481,5.0,164,False,1.0,public,0.0,0.0,1.0,0.6,3.396438,5.368
481,6.0,164,False,1.0,public,1.0,0.0,1.0,0.6,2.260174,14.85616
481,7.0,164,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
481,8.0,164,False,0.0,public,0.0,1.0,1.0,0.6,0.0,0.0
481,9.0,164,False,0.0,public,1.0,1.0,1.0,0.6,0.0,0.0
481,10.0,164,True,1.0,public,0.0,0.0,0.0,0.6,5.134952,0.0
481,11.0,164,False,0.0,public,0.0,1.0,0.0,0.6,0.0,0.0
481,12.0,164,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
481,13.0,164,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
481,14.0,164,False,1.0,public,1.0,0.0,0.0,0.6,2.199492,9.88768
481,15.0,164,False,1.0,public,1.0,0.0,0.0,0.6,4.078652,1.8656
482,1.0,164,False,1.0,public,0.0,1.0,1.0,0.5,3.362282,3.5376
482,2.0,164,False,1.0,public,0.0,1.0,0.0,0.5,4.567234,1.8832
482,3.0,164,False,1.0,public,0.0,0.0,1.0,0.5,4.142458,1.6544
482,4.0,164,False,0.0,public,0.0,0.0,1.0,0.5,4.013892,3.9776
482,5.0,164,False,1.0,public,0.0,0.0,1.0,0.5,3.730027,5.368
482,6.0,164,False,1.0,public,1.0,0.0,1.0,0.5,2.459034,15.3912
482,7.0,164,False,0.0,public,0.0,0.0,1.0,0.5,0.0,0.0
482,8.0,164,False,0.0,public,0.0,1.0,1.0,0.5,0.0,0.0
482,9.0,164,False,0.0,public,1.0,1.0,1.0,0.5,0.0,0.0
482,10.0,164,True,1.0,public,0.0,0.0,0.0,0.5,5.677299,0.0
482,11.0,164,False,0.0,public,0.0,1.0,0.0,0.5,0.0,0.0
482,12.0,164,False,0.0,public,1.0,1.0,0.0,0.5,0.0,0.0
482,13.0,164,False,0.0,public,1.0,1.0,0.0,0.5,0.0,0.0
482,14.0,164,False,1.0,public,1.0,0.0,0.0,0.5,2.376652,10.45088
482,15.0,164,False,1.0,public,1.0,0.0,0.0,0.5,4.436667,1.8832
483,1.0,164,False,1.0,public,0.0,1.0,1.0,0.4,3.258055,3.5376
483,2.0,164,False,1.0,public,0.0,1.0,0.0,0.4,4.430686,1.8832
483,3.0,164,False,1.0,public,0.0,0.0,1.0,0.4,4.01295,1.6544
483,4.0,164,False,0.0,public,0.0,0.0,1.0,0.4,3.900536,3.9776
483,5.0,164,False,1.0,public,0.0,0.0,1.0,0.4,3.625262,5.368
483,6.0,164,False,1.0,public,1.0,0.0,1.0,0.4,2.397394,15.05504
483,7.0,164,False,0.0,public,0.0,0.0,1.0,0.4,0.0,0.0
483,8.0,164,False,0.0,public,0.0,1.0,1.0,0.4,0.0,0.0
483,9.0,164,False,0.0,public,1.0,1.0,1.0,0.4,0.0,0.0
483,10.0,164,True,1.0,public,0.0,0.0,0.0,0.4,5.505488,0.0
483,11.0,164,False,0.0,public,0.0,1.0,0.0,0.4,0.0,0.0
483,12.0,164,False,0.0,public,1.0,1.0,0.0,0.4,0.0,0.0
483,13.0,164,False,0.0,public,1.0,1.0,0.0,0.4,0.0,0.0
483,14.0,164,False,1.0,public,1.0,0.0,0.0,0.4,2.311776,10.09888
483,15.0,164,False,1.0,public,1.0,0.0,0.0,0.4,4.304222,1.8656
484,1.0,165,False,1.0,public,0.0,1.0,1.0,1.0,2.182625,3.1458
484,2.0,165,False,1.0,public,0.0,1.0,0.0,1.0,3.106819,1.6692
484,3.0,165,False,1.0,public,0.0,0.0,1.0,1.0,2.709196,1.4766
484,4.0,165,False,1.0,public,0.0,0.0,1.0,1.0,2.565789,3.3812
484,5.0,165,False,1.0,public,0.0,0.0,1.0,1.0,2.372365,4.5261
484,6.0,165,False,1.0,public,1.0,0.0,1.0,1.0,1.572075,12.93523
484,7.0,165,False,0.0,public,0.0,0.0,1.0,1.0,0.0,0.0
484,8.0,165,False,0.0,public,0.0,1.0,1.0,1.0,0.0,0.0
484,9.0,165,False,0.0,public,1.0,1.0,1.0,1.0,0.0,0.0
484,10.0,165,True,1.0,public,0.0,0.0,0.0,1.0,3.868473,0.0
484,11.0,165,False,0.0,public,0.0,1.0,0.0,1.0,0.0,0.0
484,12.0,165,False,0.0,public,1.0,1.0,0.0,1.0,0.0,0.0
484,13.0,165,False,0.0,public,1.0,1.0,0.0,1.0,0.0,0.0
484,14.0,165,False,1.0,public,1.0,0.0,0.0,1.0,1.650465,8.76865
484,15.0,165,False,1.0,public,1.0,0.0,0.0,1.0,3.062455,1.7548
485,1.0,165,False,0.0,public,0.0,1.0,1.0,0.2,0.0,0.0
485,2.0,165,False,1.0,public,0.0,1.0,0.0,0.2,3.478767,1.4664
485,3.0,165,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
485,4.0,165,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
485,5.0,165,False,0.0,public,0.0,0.0,1.0,0.2,0.0,0.0
485,6.0,165,False,0.0,public,1.0,0.0,1.0,0.2,0.0,0.0
485,7.0,165,False,0.0,public,0.0,0.0,1.0,0.2,2.649646,2.1855
485,8.0,165,False,0.0,public,0.0,1.0,1.0,0.2,2.175443,3.4545
485,9.0,165,False,0.0,public,1.0,1.0,1.0,0.2,1.563851,12.00051
485,10.0,165,True,1.0,public,0.0,0.0,0.0,0.2,4.320992,0.0
485,11.0,165,False,1.0,public,0.0,1.0,0.0,0.2,3.717159,1.269
485,12.0,165,False,1.0,public,1.0,1.0,0.0,0.2,1.735821,10.18161
485,13.0,165,False,0.0,public,1.0,1.0,0.0,0.2,0.0,0.0
